2.994000053405761719e+01 4.500000000000000000e+00 3.059999942779541016e+00
2.997999954223632812e+01 4.500000000000000000e+00 3.059999942779541016e+00
2.997999954223632812e+01 4.500000000000000000e+00 3.049999952316284180e+00
2.997999954223632812e+01 4.500000000000000000e+00 3.069999933242797852e+00
3.001000022888183594e+01 4.500000000000000000e+00 3.180000066757202148e+00
3.004000091552734375e+01 4.500000000000000000e+00 3.279999971389770508e+00
3.011000061035156250e+01 4.500000000000000000e+00 3.279999971389770508e+00
3.017000007629394531e+01 4.500000000000000000e+00 3.059999942779541016e+00
3.020999908447265625e+01 4.500000000000000000e+00 2.990000009536743164e+00
3.023999977111816406e+01 4.500000000000000000e+00 3.029999971389770508e+00
3.020999908447265625e+01 4.500000000000000000e+00 3.029999971389770508e+00
3.021999931335449219e+01 4.500000000000000000e+00 3.289999961853027344e+00
3.028000068664550781e+01 4.500000000000000000e+00 3.200000047683715820e+00
3.042000007629394531e+01 4.500000000000000000e+00 3.059999942779541016e+00
3.037999916076660156e+01 4.500000000000000000e+00 2.980000019073486328e+00
3.037999916076660156e+01 4.500000000000000000e+00 3.000000000000000000e+00
3.037999916076660156e+01 4.500000000000000000e+00 3.009999990463256836e+00
3.044000053405761719e+01 4.500000000000000000e+00 3.039999961853027344e+00
3.047999954223632812e+01 4.500000000000000000e+00 3.009999990463256836e+00
3.051000022888183594e+01 4.500000000000000000e+00 3.029999971389770508e+00
3.047999954223632812e+01 4.500000000000000000e+00 3.109999895095825195e+00
3.051000022888183594e+01 4.500000000000000000e+00 3.119999885559082031e+00
3.061000061035156250e+01 4.500000000000000000e+00 3.200000047683715820e+00
3.069000053405761719e+01 4.500000000000000000e+00 3.480000019073486328e+00
3.075000000000000000e+01 4.500000000000000000e+00 3.529999971389770508e+00
3.071999931335449219e+01 4.500000000000000000e+00 3.569999933242797852e+00
3.075000000000000000e+01 4.500000000000000000e+00 3.640000104904174805e+00
3.078000068664550781e+01 4.500000000000000000e+00 3.740000009536743164e+00
3.087999916076660156e+01 4.500000000000000000e+00 3.809999942779541016e+00
3.094000053405761719e+01 4.500000000000000000e+00 3.789999961853027344e+00
3.090999984741210938e+01 4.500000000000000000e+00 3.779999971389770508e+00
3.094000053405761719e+01 4.500000000000000000e+00 3.910000085830688477e+00
3.095000076293945312e+01 4.500000000000000000e+00 3.910000085830688477e+00
3.097999954223632812e+01 4.500000000000000000e+00 3.839999914169311523e+00
3.101000022888183594e+01 4.500000000000000000e+00 3.829999923706054688e+00
3.102000045776367188e+01 4.500000000000000000e+00 3.720000028610229492e+00
3.104999923706054688e+01 4.500000000000000000e+00 3.740000009536743164e+00
3.107999992370605469e+01 4.500000000000000000e+00 3.839999914169311523e+00
3.112000083923339844e+01 4.500000000000000000e+00 3.859999895095825195e+00
3.120999908447265625e+01 4.500000000000000000e+00 3.910000085830688477e+00
3.125000000000000000e+01 4.500000000000000000e+00 4.019999980926513672e+00
3.128000068664550781e+01 4.500000000000000000e+00 3.940000057220458984e+00
3.128000068664550781e+01 4.500000000000000000e+00 4.030000209808349609e+00
3.130999946594238281e+01 4.500000000000000000e+00 4.059999942779541016e+00
3.137999916076660156e+01 4.500000000000000000e+00 4.039999961853027344e+00
3.147999954223632812e+01 4.500000000000000000e+00 4.030000209808349609e+00
3.161000061035156250e+01 4.500000000000000000e+00 3.990000009536743164e+00
3.157999992370605469e+01 4.500000000000000000e+00 3.980000019073486328e+00
3.154999923706054688e+01 4.500000000000000000e+00 4.070000171661376953e+00
3.162000083923339844e+01 4.500000000000000000e+00 4.199999809265136719e+00
3.164999961853027344e+01 4.500000000000000000e+00 4.300000190734863281e+00
3.175000000000000000e+01 4.500000000000000000e+00 4.369999885559082031e+00
3.185000038146972656e+01 4.920000076293945312e+00 4.719999790191650391e+00
3.187999916076660156e+01 5.000000000000000000e+00 4.880000114440917969e+00
3.208000183105468750e+01 5.000000000000000000e+00 4.940000057220458984e+00
3.218000030517578125e+01 5.349999904632568359e+00 4.969999790191650391e+00
3.227999877929687500e+01 5.500000000000000000e+00 4.900000095367431641e+00
3.234999847412109375e+01 5.500000000000000000e+00 4.929999828338623047e+00
3.238000106811523438e+01 5.519999980926513672e+00 4.969999790191650391e+00
3.245000076293945312e+01 5.750000000000000000e+00 5.170000076293945312e+00
3.265000152587890625e+01 5.880000114440917969e+00 5.539999961853027344e+00
3.275000000000000000e+01 6.000000000000000000e+00 5.820000171661376953e+00
3.284999847412109375e+01 6.000000000000000000e+00 5.579999923706054688e+00
3.288000106811523438e+01 6.000000000000000000e+00 5.539999961853027344e+00
3.291999816894531250e+01 6.000000000000000000e+00 5.199999809265136719e+00
3.290000152587890625e+01 5.960000038146972656e+00 4.750000000000000000e+00
3.300000000000000000e+01 5.750000000000000000e+00 4.710000038146972656e+00
3.300000000000000000e+01 5.710000038146972656e+00 4.349999904632568359e+00
3.309999847412109375e+01 5.500000000000000000e+00 4.110000133514404297e+00
3.309999847412109375e+01 5.500000000000000000e+00 4.150000095367431641e+00
3.329999923706054688e+01 5.500000000000000000e+00 4.480000019073486328e+00
3.340000152587890625e+01 5.500000000000000000e+00 5.010000228881835938e+00
3.350000000000000000e+01 5.500000000000000000e+00 5.130000114440917969e+00
3.359999847412109375e+01 5.500000000000000000e+00 5.239999771118164062e+00
3.370000076293945312e+01 5.500000000000000000e+00 5.369999885559082031e+00
3.390000152587890625e+01 5.679999828338623047e+00 5.610000133514404297e+00
3.400000000000000000e+01 6.000000000000000000e+00 5.710000038146972656e+00
3.409999847412109375e+01 6.000000000000000000e+00 5.429999828338623047e+00
3.420000076293945312e+01 6.000000000000000000e+00 5.409999847412109375e+00
3.429999923706054688e+01 6.000000000000000000e+00 5.579999923706054688e+00
3.440000152587890625e+01 6.199999809265136719e+00 5.710000038146972656e+00
3.450000000000000000e+01 6.500000000000000000e+00 6.139999866485595703e+00
3.470000076293945312e+01 6.500000000000000000e+00 5.980000019073486328e+00
3.490000152587890625e+01 6.500000000000000000e+00 5.650000095367431641e+00
3.500000000000000000e+01 6.500000000000000000e+00 5.429999828338623047e+00
3.509999847412109375e+01 6.449999809265136719e+00 5.449999809265136719e+00
3.529999923706054688e+01 6.250000000000000000e+00 5.570000171661376953e+00
3.540000152587890625e+01 6.250000000000000000e+00 5.750000000000000000e+00
3.559999847412109375e+01 6.599999904632568359e+00 6.190000057220458984e+00
3.570000076293945312e+01 6.949999809265136719e+00 6.340000152587890625e+00
3.579999923706054688e+01 7.000000000000000000e+00 6.409999847412109375e+00
3.609999847412109375e+01 7.239999771118164062e+00 6.340000152587890625e+00
3.629999923706054688e+01 7.500000000000000000e+00 6.260000228881835938e+00
3.640000152587890625e+01 7.500000000000000000e+00 6.420000076293945312e+00
3.659999847412109375e+01 8.229999542236328125e+00 7.039999961853027344e+00
3.679999923706054688e+01 8.500000000000000000e+00 7.599999904632568359e+00
3.690000152587890625e+01 8.500000000000000000e+00 7.539999961853027344e+00
3.709999847412109375e+01 8.500000000000000000e+00 7.820000171661376953e+00
3.729999923706054688e+01 8.500000000000000000e+00 7.639999866485595703e+00
3.750000000000000000e+01 8.500000000000000000e+00 7.889999866485595703e+00
3.770000076293945312e+01 8.500000000000000000e+00 8.170000076293945312e+00
3.790000152587890625e+01 8.500000000000000000e+00 8.100000381469726562e+00
3.809999847412109375e+01 8.500000000000000000e+00 7.590000152587890625e+00
3.829999923706054688e+01 8.390000343322753906e+00 6.969999790191650391e+00
3.850000000000000000e+01 8.000000000000000000e+00 7.059999942779541016e+00
3.859999847412109375e+01 8.000000000000000000e+00 7.750000000000000000e+00
3.879999923706054688e+01 8.000000000000000000e+00 7.550000190734863281e+00
3.890000152587890625e+01 8.000000000000000000e+00 7.099999904632568359e+00
3.900000000000000000e+01 8.000000000000000000e+00 6.980000019073486328e+00
3.920000076293945312e+01 7.829999923706054688e+00 6.730000019073486328e+00
3.940000152587890625e+01 7.500000000000000000e+00 6.429999828338623047e+00
3.959999847412109375e+01 7.280000209808349609e+00 5.510000228881835938e+00
3.979999923706054688e+01 6.920000076293945312e+00 5.000000000000000000e+00
3.990000152587890625e+01 6.289999961853027344e+00 4.570000171661376953e+00
3.990000152587890625e+01 5.880000114440917969e+00 3.890000104904174805e+00
4.000000000000000000e+01 5.440000057220458984e+00 3.690000057220458984e+00
4.009999847412109375e+01 5.280000209808349609e+00 4.300000190734863281e+00
4.029999923706054688e+01 5.460000038146972656e+00 5.039999961853027344e+00
4.050000000000000000e+01 5.500000000000000000e+00 5.639999866485595703e+00
4.059999847412109375e+01 5.909999847412109375e+00 6.039999961853027344e+00
4.070000076293945312e+01 6.000000000000000000e+00 5.800000190734863281e+00
4.079999923706054688e+01 6.000000000000000000e+00 5.409999847412109375e+00
4.090000152587890625e+01 5.900000095367431641e+00 4.909999847412109375e+00
4.100000000000000000e+01 5.530000209808349609e+00 4.670000076293945312e+00
4.109999847412109375e+01 5.489999771118164062e+00 4.599999904632568359e+00
4.120000076293945312e+01 5.179999828338623047e+00 4.280000209808349609e+00
4.140000152587890625e+01 4.750000000000000000e+00 4.269999980926513672e+00
4.140000152587890625e+01 4.750000000000000000e+00 4.670000076293945312e+00
4.150000000000000000e+01 4.969999790191650391e+00 4.960000038146972656e+00
4.159999847412109375e+01 5.000000000000000000e+00 4.639999866485595703e+00
4.170000076293945312e+01 5.039999961853027344e+00 4.929999828338623047e+00
4.179999923706054688e+01 5.250000000000000000e+00 4.960000038146972656e+00
4.190000152587890625e+01 5.269999980926513672e+00 4.980000019073486328e+00
4.209999847412109375e+01 5.500000000000000000e+00 5.519999980926513672e+00
4.220000076293945312e+01 5.730000019073486328e+00 5.519999980926513672e+00
4.240000152587890625e+01 5.750000000000000000e+00 5.269999980926513672e+00
4.250000000000000000e+01 5.789999961853027344e+00 5.519999980926513672e+00
4.270000076293945312e+01 6.000000000000000000e+00 5.889999866485595703e+00
4.300000000000000000e+01 6.019999980926513672e+00 6.190000057220458984e+00
4.340000152587890625e+01 6.300000190734863281e+00 6.849999904632568359e+00
4.370000076293945312e+01 6.610000133514404297e+00 6.849999904632568359e+00
4.390000152587890625e+01 7.010000228881835938e+00 6.889999866485595703e+00
4.420000076293945312e+01 7.489999771118164062e+00 7.309999942779541016e+00
4.420000076293945312e+01 8.300000190734863281e+00 8.390000343322753906e+00
4.500000000000000000e+01 9.229999542236328125e+00 8.819999694824218750e+00
4.520000076293945312e+01 9.859999656677246094e+00 8.310000419616699219e+00
4.559999847412109375e+01 9.939999580383300781e+00 7.400000095367431641e+00
4.590000152587890625e+01 9.750000000000000000e+00 7.570000171661376953e+00
4.629999923706054688e+01 9.750000000000000000e+00 7.269999980926513672e+00
4.679999923706054688e+01 9.729999542236328125e+00 7.420000076293945312e+00
4.729999923706054688e+01 9.210000038146972656e+00 6.880000114440917969e+00
4.779999923706054688e+01 8.850000381469726562e+00 7.760000228881835938e+00
4.809999847412109375e+01 1.002000045776367188e+01 8.619999885559082031e+00
4.859999847412109375e+01 1.125000000000000000e+01 8.779999732971191406e+00
4.900000000000000000e+01 1.153999996185302734e+01 8.670000076293945312e+00
4.929999923706054688e+01 1.197000026702880859e+01 8.800000190734863281e+00
4.990000152587890625e+01 1.200000000000000000e+01 9.359999656677246094e+00
5.059999847412109375e+01 1.200000000000000000e+01 8.869999885559082031e+00
5.100000000000000000e+01 1.168000030517578125e+01 8.050000190734863281e+00
5.150000000000000000e+01 1.082999992370605469e+01 7.659999847412109375e+00
5.190000152587890625e+01 1.050000000000000000e+01 7.309999942779541016e+00
5.229999923706054688e+01 1.005000019073486328e+01 6.829999923706054688e+00
5.259999847412109375e+01 8.960000038146972656e+00 5.980000019073486328e+00
5.279999923706054688e+01 7.929999828338623047e+00 6.110000133514404297e+00
5.300000000000000000e+01 7.500000000000000000e+00 6.900000095367431641e+00
5.309999847412109375e+01 7.400000095367431641e+00 6.389999866485595703e+00
5.350000000000000000e+01 7.070000171661376953e+00 6.289999961853027344e+00
5.400000000000000000e+01 7.150000095367431641e+00 7.110000133514404297e+00
5.420000076293945312e+01 7.659999847412109375e+00 7.699999809265136719e+00
5.459999847412109375e+01 7.880000114440917969e+00 7.750000000000000000e+00
5.490000152587890625e+01 7.960000038146972656e+00 6.949999809265136719e+00
5.529999923706054688e+01 7.530000209808349609e+00 6.489999771118164062e+00
5.559999847412109375e+01 7.260000228881835938e+00 6.599999904632568359e+00
5.579999923706054688e+01 7.000000000000000000e+00 5.809999942779541016e+00
5.590000152587890625e+01 6.750000000000000000e+00 5.909999847412109375e+00
5.600000000000000000e+01 6.750000000000000000e+00 6.210000038146972656e+00
5.609999847412109375e+01 6.750000000000000000e+00 5.920000076293945312e+00
5.640000152587890625e+01 6.750000000000000000e+00 6.400000095367431641e+00
5.670000076293945312e+01 7.199999809265136719e+00 6.519999980926513672e+00
5.700000000000000000e+01 7.250000000000000000e+00 6.199999809265136719e+00
5.729999923706054688e+01 7.010000228881835938e+00 6.000000000000000000e+00
5.759999847412109375e+01 7.000000000000000000e+00 5.840000152587890625e+00
5.790000152587890625e+01 6.769999980926513672e+00 5.500000000000000000e+00
5.809999847412109375e+01 6.500000000000000000e+00 5.289999961853027344e+00
5.840000152587890625e+01 6.349999904632568359e+00 4.889999866485595703e+00
5.870000076293945312e+01 6.250000000000000000e+00 5.289999961853027344e+00
5.929999923706054688e+01 6.250000000000000000e+00 5.469999790191650391e+00
5.959999847412109375e+01 6.250000000000000000e+00 5.500000000000000000e+00
6.000000000000000000e+01 6.250000000000000000e+00 5.440000057220458984e+00
6.020000076293945312e+01 6.409999847412109375e+00 5.840000152587890625e+00
6.050000000000000000e+01 6.750000000000000000e+00 5.800000190734863281e+00
6.079999923706054688e+01 6.750000000000000000e+00 5.940000057220458984e+00
6.109999847412109375e+01 6.829999923706054688e+00 6.369999885559082031e+00
6.129999923706054688e+01 7.130000114440917969e+00 6.530000209808349609e+00
6.159999847412109375e+01 7.519999980926513672e+00 6.969999790191650391e+00
6.200000000000000000e+01 7.750000000000000000e+00 6.949999809265136719e+00
6.229999923706054688e+01 7.750000000000000000e+00 6.960000038146972656e+00
6.270000076293945312e+01 7.929999828338623047e+00 7.280000209808349609e+00
6.300000000000000000e+01 8.000000000000000000e+00 7.340000152587890625e+00
6.340000152587890625e+01 8.000000000000000000e+00 7.309999942779541016e+00
6.390000152587890625e+01 8.000000000000000000e+00 7.449999809265136719e+00
6.450000000000000000e+01 8.270000457763671875e+00 7.820000171661376953e+00
6.500000000000000000e+01 8.630000114440917969e+00 8.090000152587890625e+00
6.550000000000000000e+01 9.000000000000000000e+00 8.390000343322753906e+00
6.590000152587890625e+01 9.010000228881835938e+00 8.310000419616699219e+00
6.650000000000000000e+01 9.409999847412109375e+00 8.640000343322753906e+00
6.709999847412109375e+01 9.939999580383300781e+00 9.140000343322753906e+00
6.750000000000000000e+01 1.093999958038330078e+01 1.001000022888183594e+01
6.790000152587890625e+01 1.155000019073486328e+01 1.030000019073486328e+01
6.850000000000000000e+01 1.175000000000000000e+01 1.040999984741210938e+01
6.919999694824218750e+01 1.175000000000000000e+01 1.023999977111816406e+01
6.990000152587890625e+01 1.175000000000000000e+01 1.025000000000000000e+01
7.059999847412109375e+01 1.175000000000000000e+01 1.011999988555908203e+01
7.140000152587890625e+01 1.175000000000000000e+01 1.011999988555908203e+01
7.219999694824218750e+01 1.164999961853027344e+01 9.569999694824218750e+00
7.300000000000000000e+01 1.153999996185302734e+01 9.640000343322753906e+00
7.369999694824218750e+01 1.190999984741210938e+01 9.979999542236328125e+00
7.440000152587890625e+01 1.289999961853027344e+01 1.084000015258789062e+01
7.519999694824218750e+01 1.439000034332275391e+01 1.243999958038330078e+01
7.600000000000000000e+01 1.555000019073486328e+01 1.239000034332275391e+01
7.690000152587890625e+01 1.530000019073486328e+01 1.197999954223632812e+01
7.800000000000000000e+01 1.525000000000000000e+01 1.206000041961669922e+01
7.900000000000000000e+01 1.563000011444091797e+01 1.392000007629394531e+01
8.009999847412109375e+01 1.830999946594238281e+01 1.581999969482421875e+01
8.090000152587890625e+01 1.977000045776367188e+01 1.330000019073486328e+01
8.169999694824218750e+01 1.656999969482421875e+01 9.390000343322753906e+00
8.250000000000000000e+01 1.263000011444091797e+01 8.159999847412109375e+00
8.259999847412109375e+01 1.147999954223632812e+01 8.649999618530273438e+00
8.319999694824218750e+01 1.111999988555908203e+01 1.023999977111816406e+01
8.390000152587890625e+01 1.222999954223632812e+01 1.152000045776367188e+01
8.469999694824218750e+01 1.378999996185302734e+01 1.248999977111816406e+01
8.559999847412109375e+01 1.605999946594238281e+01 1.414999961853027344e+01
8.640000152587890625e+01 2.035000038146972656e+01 1.488000011444091797e+01
8.719999694824218750e+01 2.015999984741210938e+01 1.407999992370605469e+01
8.800000000000000000e+01 1.943000030517578125e+01 1.456999969482421875e+01
8.859999847412109375e+01 1.804999923706054688e+01 1.371000003814697266e+01
8.909999847412109375e+01 1.714999961853027344e+01 1.431999969482421875e+01
8.969999694824218750e+01 1.961000061035156250e+01 1.620000076293945312e+01
9.050000000000000000e+01 2.003000068664550781e+01 1.485999965667724609e+01
9.150000000000000000e+01 2.038999938964843750e+01 1.572000026702880859e+01
9.219999694824218750e+01 2.050000000000000000e+01 1.671999931335449219e+01
9.309999847412109375e+01 2.007999992370605469e+01 1.652000045776367188e+01
9.340000152587890625e+01 1.845000076293945312e+01 1.538000011444091797e+01
9.380000305175781250e+01 1.684000015258789062e+01 1.240999984741210938e+01
9.409999847412109375e+01 1.575000000000000000e+01 1.285000038146972656e+01
9.440000152587890625e+01 1.575000000000000000e+01 1.431999969482421875e+01
9.469999694824218750e+01 1.655999946594238281e+01 1.472999954223632812e+01
9.469999694824218750e+01 1.650000000000000000e+01 1.394999980926513672e+01
9.500000000000000000e+01 1.650000000000000000e+01 1.397999954223632812e+01
9.590000152587890625e+01 1.650000000000000000e+01 1.334000015258789062e+01
9.700000000000000000e+01 1.650000000000000000e+01 1.406999969482421875e+01
9.750000000000000000e+01 1.626000022888183594e+01 1.323999977111816406e+01
9.769999694824218750e+01 1.439000034332275391e+01 1.143000030517578125e+01
9.769999694824218750e+01 1.350000000000000000e+01 1.085000038146972656e+01
9.809999847412109375e+01 1.252000045776367188e+01 9.319999694824218750e+00
9.800000000000000000e+01 1.185000038146972656e+01 9.159999847412109375e+00
9.769999694824218750e+01 1.150000000000000000e+01 8.909999847412109375e+00
9.790000152587890625e+01 1.115999984741210938e+01 8.619999885559082031e+00
9.800000000000000000e+01 1.097999954223632812e+01 8.920000076293945312e+00
9.809999847412109375e+01 1.050000000000000000e+01 9.039999961853027344e+00
9.880000305175781250e+01 1.050000000000000000e+01 8.979999542236328125e+00
9.919999694824218750e+01 1.050000000000000000e+01 8.899999618530273438e+00
9.940000152587890625e+01 1.050000000000000000e+01 9.659999847412109375e+00
9.980000305175781250e+01 1.050000000000000000e+01 1.019999980926513672e+01
1.000999984741210938e+02 1.089000034332275391e+01 1.052999973297119141e+01
1.004000015258789062e+02 1.100000000000000000e+01 1.015999984741210938e+01
1.008000030517578125e+02 1.100000000000000000e+01 9.810000419616699219e+00
1.010999984741210938e+02 1.100000000000000000e+01 9.939999580383300781e+00
1.014000015258789062e+02 1.100000000000000000e+01 1.010999965667724609e+01
1.020999984741210938e+02 1.100000000000000000e+01 9.899999618530273438e+00
1.025999984741210938e+02 1.100000000000000000e+01 1.003999996185302734e+01
1.029000015258789062e+02 1.121000003814697266e+01 1.059000015258789062e+01
1.033000030517578125e+02 1.193000030517578125e+01 1.089999961853027344e+01
1.035000000000000000e+02 1.239000034332275391e+01 1.165999984741210938e+01
1.036999969482421875e+02 1.260000038146972656e+01 1.207999992370605469e+01
1.040999984741210938e+02 1.300000000000000000e+01 1.202999973297119141e+01
1.044000015258789062e+02 1.300000000000000000e+01 1.181999969482421875e+01
1.046999969482421875e+02 1.297000026702880859e+01 1.157999992370605469e+01
1.050999984741210938e+02 1.257999992370605469e+01 1.089999961853027344e+01
1.053000030517578125e+02 1.177000045776367188e+01 9.819999694824218750e+00
1.055000000000000000e+02 1.106000041961669922e+01 9.329999923706054688e+00
1.056999969482421875e+02 1.060999965667724609e+01 9.020000457763671875e+00
1.063000030517578125e+02 1.050000000000000000e+01 9.289999961853027344e+00
1.068000030517578125e+02 1.050000000000000000e+01 9.859999656677246094e+00
1.070000000000000000e+02 1.050000000000000000e+01 9.140000343322753906e+00
1.071999969482421875e+02 1.031000041961669922e+01 8.460000038146972656e+00
1.075000000000000000e+02 9.779999732971191406e+00 7.800000190734863281e+00
1.076999969482421875e+02 9.500000000000000000e+00 7.860000133514404297e+00
