Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
23900,1,1,1,53,2,680,18346,2,0,18686,2,720,18354,0,640,18788,0,640,17885,0,840,17639,1
6900,1,1,1,40,-1,0,422,-1,395,0,-1,0,395,0,0,390,0,9,3,-1,948,9,1
8100,1,1,2,31,0,200,3131,0,0,421,0,0,0,-2,0,0,-2,0,0,-2,114,0,0
17600,1,1,2,50,2,600,16984,0,586,16726,0,580,16433,0,604,16146,0,2040,16490,0,1080,18251,1
700,1,1,2,32,1,0,647,3,0,626,2,77,561,0,0,534,0,0,0,-2,0,0,1
11500,1,1,1,58,0,401,8880,0,340,9077,0,601,16628,0,400,9309,0,320,8818,0,305,8991,0
14300,1,1,1,40,0,854,3063,0,3,3416,2,335,692,-1,106,333,-1,242,106,-1,133,240,0
11300,1,1,2,30,2,280,11140,0,0,11194,0,7594,0,-1,241,7594,0,243,7733,0,212,7710,1
2900,1,1,2,33,0,0,1818,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
6100,1,1,2,35,0,200,2514,0,120,2022,0,100,2110,0,120,2150,0,120,2211,0,195,2290,0
19900,1,1,1,40,0,1025,23237,0,876,23912,0,834,23897,0,784,22761,0,1040,22068,0,800,22746,0
1200,1,1,2,39,2,160,2788,0,200,2876,0,320,2505,0,58,2296,0,1600,1849,0,400,2930,0
6000,1,1,2,42,0,49,551,0,50,577,0,28,617,0,33,604,0,0,621,0,0,0,0
8900,1,1,1,51,-1,26,45,-1,63,26,-1,44,63,-1,133,44,-1,85,133,-1,216,85,0
300,1,1,1,40,4,0,270,3,0,260,2,80,250,2,0,319,2,14,308,0,13,311,0
20100,1,1,1,42,-1,24,26,-1,60,24,-1,73,60,-1,70,73,-1,0,70,-1,59,0,0
5700,1,1,1,39,0,172,4922,0,237,5025,0,177,5188,0,183,5229,0,191,5339,0,191,5451,0
9500,1,1,2,31,-1,2330,271,-1,819,2318,-1,281,815,-1,627,280,-1,1781,624,-1,806,1776,0
3900,1,1,2,31,1,108,820,2,0,902,2,80,876,0,60,941,0,60,985,2,0,1024,0
12100,1,1,2,31,-2,103,76,-2,184,103,-2,143,183,-2,87,143,-2,26,87,-2,0,26,1
2100,1,1,2,47,0,91,1910,0,60,1946,0,13,355,0,13,362,0,13,369,0,20,377,0
18100,1,1,2,27,-1,120,394,0,400,480,0,120,684,0,400,783,-1,132,390,-1,13,131,0
900,1,1,2,26,-1,4,29,-1,48,4,-1,312,48,-1,5,312,0,159,248,-1,46,159,1
14700,1,1,2,35,0,481,11907,0,481,12258,0,281,12309,0,601,9039,0,283,9269,0,320,8909,1
1900,1,1,2,33,1,0,910,2,108,884,2,0,965,2,88,937,2,0,1004,2,41,982,0
12700,1,1,1,50,-2,0,257,-2,33,0,-2,1246,33,-2,1027,1201,-2,104,1966,-2,73,52,0
12800,1,1,2,34,-2,0,210,-2,40,0,-2,258,40,-2,390,257,-2,0,287,-2,160,-1,0
5500,1,1,2,34,0,216,1307,0,24,1492,2,96,1485,2,140,1547,2,0,1654,2,62,1626,0
2000,1,1,1,39,2,89,1949,0,72,1980,0,108,1765,0,0,882,2,28,805,0,40,770,1
3200,1,1,2,24,2,80,2474,3,100,2491,2,80,2526,2,80,2541,2,160,2574,2,108,2685,1
800,1,1,1,48,2,0,570,2,50,549,0,21,589,0,22,601,0,22,614,0,21,610,1
4800,1,1,2,33,-1,106,627,-1,415,106,-1,144,412,-1,0,144,-1,0,0,-2,0,0,0
14300,1,1,2,34,-1,13,8,-1,494,13,-1,0,494,-1,13,0,-1,4,13,-1,8,4,0
8500,1,1,2,32,0,200,4994,0,56,4120,0,6200,695,0,508,6883,0,0,7279,2,252,6990,0
4800,1,1,2,28,-1,13,13,-1,54,13,-1,400,54,-1,40,379,0,80,406,0,120,102,0
8900,1,1,1,35,-1,802,353,-1,302,682,-1,383,285,0,70,383,-1,197,69,-1,0,168,0
3200,1,1,2,25,0,140,3030,0,133,3096,0,112,3114,0,48,2781,0,61,2430,0,93,2091,0
3200,1,1,2,30,-1,40,220,0,20,247,-1,20,4,0,40,24,0,20,58,0,140,77,0
14500,1,1,1,36,0,41,127,0,54,150,0,4655,-54,-1,160,4524,-1,200,4570,-1,160,4717,0
20100,1,1,2,52,0,120,3178,0,120,3038,0,160,3109,0,200,3180,0,160,3326,0,160,3432,0
19700,1,1,2,30,0,614,16899,0,602,17222,0,580,15707,0,560,15601,0,601,15867,0,427,16195,0
11900,1,1,1,57,1,240,6329,2,0,6410,2,480,6247,2,260,6622,2,260,6770,2,260,6912,1
3300,1,1,1,44,2,40,1620,2,120,1622,2,68,1704,2,64,1732,2,0,1756,2,140,1722,0
21100,1,1,1,37,0,488,13596,0,506,13403,0,445,13325,0,384,12174,0,401,11315,0,678,11558,0
19100,1,1,1,59,-2,0,984,-2,5986,-12,-2,755,5942,-2,238,752,-2,2773,236,-2,8026,2760,1
7100,1,1,2,40,1,87,160,-2,233,87,-2,0,233,-2,87,0,-2,26,87,-2,176,26,0
5600,1,1,1,36,0,68,2107,0,98,1859,0,59,1598,0,85,1202,0,95,1245,0,62,1295,0
4400,1,1,2,28,0,72,1919,0,80,1749,0,60,1674,0,60,1608,0,61,1584,0,40,1117,0
14400,1,1,1,37,1,0,0,-2,0,0,-2,0,0,-2,28,0,-1,281,28,-1,0,281,0
15700,1,1,2,25,0,600,2397,0,120,2952,0,120,3025,0,400,3094,0,160,3440,0,160,3544,0
8000,1,1,2,31,0,360,7621,0,360,7792,0,320,7768,0,276,7806,0,240,6671,0,240,6713,0
20100,1,1,1,45,0,183,4974,0,191,5074,0,190,5183,0,170,5195,0,133,4831,0,133,3927,0
6500,1,1,2,29,-1,40,447,0,476,256,-1,217,474,-1,268,217,-1,892,267,-1,940,891,0
7900,1,1,1,43,-1,29,147,-1,118,29,-1,16,118,-1,16,16,-1,0,16,0,53,16,0
8800,1,1,2,29,0,480,6022,0,240,6213,0,240,6245,0,240,6337,0,240,6448,0,480,6272,0
7900,1,1,1,37,-1,0,18,2,5,5,-1,8,5,-1,5,8,-1,11,5,-1,6,11,1
14500,1,1,1,51,0,582,13849,0,552,14128,0,492,13504,0,600,13661,0,549,14038,0,308,14235,1
3100,1,1,2,28,0,801,2986,0,400,2903,0,160,2534,0,80,2061,0,120,1659,0,100,1364,0
14300,1,1,2,28,-1,569,398,-1,1840,568,-1,5183,1792,-1,27,4748,0,17,1370,0,165,851,0
2000,1,1,2,32,1,0,1969,2,120,1926,0,200,2001,0,0,2037,2,73,1952,0,80,1986,1
11500,1,1,2,27,0,48,256,0,60,293,0,40,348,2,36,376,2,0,406,2,32,394,1
8700,1,1,2,31,-1,1386,544,-1,440,1386,0,1271,1163,-1,133,1271,-1,1301,133,-1,5598,1301,0
1300,1,1,2,37,3,0,1074,2,213,1045,0,2,1216,0,742,526,-1,273,740,-1,1051,268,1
800,1,1,2,30,0,127,596,0,0,700,2,40,677,0,40,695,0,120,718,0,0,761,0
12100,1,1,1,42,0,400,950,0,79,1167,0,48,1082,0,508,965,0,0,867,0,449,507,0
20000,1,1,2,36,0,840,19099,0,912,19523,0,608,19954,0,760,16473,0,640,16907,0,400,15784,0
14300,1,1,2,67,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8400,1,1,2,34,0,200,3913,0,452,815,0,552,1252,0,40,1752,-1,808,20,-1,667,808,0
8100,1,1,2,28,-1,145,144,-1,320,145,-1,240,320,0,0,416,0,80,282,0,200,228,1
8700,1,1,2,34,0,608,6814,0,240,7308,2,0,7353,2,208,5689,0,22,4731,0,59,598,1
9100,1,1,1,63,-1,148,59,-1,91,148,-1,294,90,-1,112,197,-1,297,111,-1,181,296,0
9900,1,1,1,48,-1,0,215,2,510,40,-1,92,510,-1,0,92,-1,0,0,-2,34,0,0
20100,1,1,1,44,0,60,396,-1,566,60,-1,800,566,0,0,1128,0,0,297,0,69,144,0
12400,1,1,2,35,0,196,1889,0,60,2058,2,40,2061,0,48,2055,0,48,1163,0,48,1196,0
4100,1,1,2,32,-1,0,171,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
11700,1,1,1,40,2,0,12961,2,486,11799,0,3200,11895,0,400,9742,0,338,9671,0,400,9457,1
10700,1,1,1,47,-1,89,236,0,82,320,0,224,326,-1,149,223,-1,785,148,-1,111,781,0
19100,1,1,1,41,0,800,15097,0,800,15583,0,800,16028,0,600,15756,0,600,13949,0,480,13277,0
2400,1,1,1,49,0,66,1425,0,192,1468,0,0,1634,3,0,1598,2,53,1523,0,140,1459,1
1900,1,1,2,26,-1,621,1002,-1,279,607,-1,304,279,-1,87,304,-1,263,87,-1,476,263,0
1300,1,1,2,37,0,40,397,0,40,412,0,8,56,0,0,64,0,0,23,0,0,0,0
2100,1,1,3,39,12,21,91,1,273,424,0,402,1202,9,1601,1763,2,4,14,6,323,704,1
5600,1,1,2,29,1,0,1261,2,140,1234,2,0,1358,2,80,1330,0,160,1381,0,0,1524,1
700,1,1,1,33,0,89,230,0,47,241,0,20,282,0,20,236,0,20,131,0,200,144,1
9500,1,1,2,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
12300,1,1,1,46,-2,0,-75,-2,0,-99,-2,96,-99,-2,92,-3,-2,0,89,-2,0,-19,0
5200,1,1,2,31,0,0,388,0,3,0,-1,418,3,-1,0,418,2,80,406,0,49,472,0
11900,1,1,1,54,0,0,9384,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
16800,1,1,1,54,-1,263,494,-1,257,262,-1,756,255,-1,891,752,-1,531,887,-1,427,528,0
8300,1,1,1,31,0,484,5196,0,181,5409,0,136,4255,0,200,3177,0,200,3159,0,400,3275,0
700,1,1,2,38,0,93,2664,0,103,2690,0,24,2781,0,25,679,0,26,693,0,25,708,1
11900,1,1,2,43,0,120,2492,0,120,2578,0,120,2258,0,120,2145,0,120,2239,0,120,2331,0
19600,1,1,1,48,-1,410,764,-1,408,408,-1,3087,406,-1,357,3070,-1,671,355,-1,1106,668,0
15200,1,1,1,55,0,6002,12770,0,1201,14311,0,1096,14973,0,607,14863,0,1409,14489,0,1003,14086,0
400,1,1,2,24,0,120,240,0,32,356,2,0,376,3,0,364,2,20,353,0,20,325,0
1200,1,1,2,25,0,60,1086,0,70,1103,0,48,1154,0,44,1123,0,59,1137,0,55,1177,0
12800,1,1,2,26,0,248,5847,0,1000,5948,0,401,6797,0,260,6973,0,280,6921,0,320,7041,0
11700,1,1,1,43,0,481,11779,0,448,11812,0,340,11638,0,362,9490,0,360,9671,0,401,9477,0
19900,1,1,1,46,-1,163,40,-1,270,163,-1,100,270,-1,0,100,-1,0,0,-2,40,0,0
5600,1,1,2,30,0,167,5121,0,112,4266,0,4000,1835,0,152,5499,0,160,4464,0,171,4462,0
3600,1,1,2,26,-1,159,42,-1,279,158,-1,35,279,-1,14,35,-1,35,14,-1,22,35,1
7300,1,1,2,28,-1,0,8,-1,0,-112,-2,5258,-112,-1,168,5075,0,174,5161,0,164,5268,0
8900,1,1,2,34,1,0,7604,2,264,7433,0,608,7489,0,280,7982,2,80,8081,2,600,8038,1
15500,1,1,2,29,-1,600,418,0,421,1006,0,400,1407,0,71,1782,0,80,1825,0,64,1832,0
2100,1,1,2,50,0,90,1958,0,92,1987,0,46,2029,0,40,367,0,24,401,0,0,416,0
18800,1,1,2,31,0,203,3997,0,161,3804,0,81,3216,0,85,3025,0,84,2859,0,70,2637,0
14400,1,1,2,27,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8000,1,1,1,41,-2,59,624,-2,292,59,-2,0,292,-2,0,0,-2,95,0,-2,0,95,0
4500,1,1,2,35,0,160,4450,0,112,4459,0,88,2569,0,88,2283,0,120,4509,0,80,2282,0
10700,1,1,1,38,0,280,6254,0,360,6369,0,200,6619,0,120,3046,0,120,3118,0,120,3063,1
14500,1,1,2,36,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,6,0,-1,2,6,0
3200,1,1,2,28,0,84,1917,0,146,1588,0,0,1695,2,68,1656,0,80,1691,0,120,1737,0
2000,1,1,2,26,0,40,200,0,60,237,0,80,293,0,63,368,0,44,425,3,0,406,0
8900,1,1,2,27,0,41,1187,0,337,240,-1,1,337,0,35,261,-1,0,20,2,122,15,0
2100,1,1,1,37,0,153,1354,0,80,1472,2,6,1516,3,80,1485,2,80,1535,2,64,1583,0
800,1,1,1,32,0,46,184,0,109,227,0,0,329,2,189,109,-1,44,189,-1,0,44,1
6100,1,1,2,28,-1,0,10,-1,0,0,-2,515,0,-1,62,515,-1,9,62,-1,0,9,0
1900,1,1,2,30,0,96,2018,0,0,2056,0,152,0,-1,0,152,-1,0,0,-2,382,0,0
8000,1,1,1,36,-1,460,155,-1,40,460,0,12,237,-1,117,12,-1,0,75,-1,0,0,0
8000,1,1,1,41,0,568,5692,0,0,6107,2,280,5947,0,280,5860,0,260,6039,0,440,5862,0
19500,1,1,2,37,0,321,6241,0,363,6225,0,758,6244,0,400,6375,0,321,6329,0,242,6559,0
1300,1,1,2,23,0,788,118,-1,84,788,0,60,707,0,60,685,0,0,535,2,6,470,0
4000,1,1,2,34,0,121,3248,0,104,3151,0,124,2766,0,120,2784,0,120,2778,0,120,2790,0
5200,1,1,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
1100,1,1,2,30,0,80,529,0,40,600,2,40,618,0,28,648,0,28,666,0,28,683,0
4700,1,1,2,31,-1,68,60,2,0,120,2,45,68,-1,36,45,-1,31,36,-1,57,31,0
14100,1,1,2,33,0,4003,11919,0,229,11454,0,240,6402,0,251,5279,0,84,5323,0,0,1659,0
18000,1,1,2,31,-1,63,51,-1,0,63,-1,0,0,-2,0,0,-2,6,0,-1,9,6,0
13600,1,1,1,42,0,603,538,-1,21,582,-1,612,-97,-1,1,412,2,145,145,-1,271,143,0
4400,1,1,2,34,0,248,4495,0,396,4535,0,0,4529,2,320,4334,2,0,4363,2,200,4274,1
18100,1,1,1,41,-1,818,102,0,100,820,-1,100,100,-1,0,100,-1,443,0,-1,31,443,0
5500,1,1,2,28,0,1076,3389,0,60,4108,0,476,1651,0,4618,1585,-1,956,4618,0,423,5343,0
1300,1,1,1,46,1,0,1033,2,144,1005,2,132,1120,2,0,1221,3,0,1190,2,44,1165,0
18700,1,1,1,37,0,221,6258,0,219,6081,0,220,6146,0,226,6215,0,379,6211,0,211,6434,0
19600,1,1,1,56,0,681,14191,0,802,13951,0,518,13998,0,602,13624,0,2001,12122,0,801,13264,0
14400,1,1,2,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
7200,1,1,2,29,0,80,512,0,80,471,0,80,544,0,40,612,0,80,127,0,40,204,0
16000,1,1,3,30,1,69,0,-1,20,69,-1,59,20,-1,20,59,-1,20,20,-1,1479,20,0
9600,1,1,1,65,0,277,5868,0,240,5988,0,240,6071,0,240,6095,0,220,5831,0,240,5931,0
5700,1,1,1,37,0,88,1584,0,80,1633,0,84,1675,0,80,1719,0,80,1758,0,80,1804,0
2400,1,1,1,39,2,108,2372,2,0,2419,2,84,2350,0,64,1975,0,64,1537,0,64,1535,0
13600,1,1,2,32,-1,229,122,-1,938,222,-1,173,933,-1,3222,172,-1,1038,3206,-1,81,1033,0
7200,1,1,2,25,0,63,979,0,120,1013,0,176,480,-1,8,176,-1,8,8,-1,8,8,0
8100,1,1,2,49,-1,28,28,-1,28,28,-1,28,28,-1,34,28,-1,28,34,-1,28,28,0
14400,1,1,2,35,0,401,8264,0,1002,8467,0,1325,7930,0,207,8693,-1,0,100,-1,0,0,0
8800,1,1,1,37,-1,249,30,-1,30,249,-1,232,30,-1,0,204,0,55,28,-1,20,55,1
3700,1,1,1,37,0,78,2058,0,80,1601,0,72,1548,0,46,1485,0,48,1406,0,46,1340,0
22900,1,1,2,32,0,600,1071,0,1000,1150,0,52,1939,0,40,1695,0,67,1652,-1,151,67,0
11700,1,1,2,33,2,108,1801,0,68,1788,0,72,1407,0,0,1154,0,0,1125,0,96,121,1
6400,1,1,1,39,-2,288,6218,-2,244,6308,-1,212,6008,-1,216,6054,-2,6630,6178,-1,195,6305,0
14500,1,1,1,44,0,602,13342,0,600,13711,0,560,13609,0,200,13782,0,402,5615,0,1201,5762,0
9200,1,1,2,39,-2,315,261,-2,6,315,-2,0,6,-2,0,-35,-2,0,-35,-2,0,-35,1
8000,1,1,2,31,0,80,1693,0,0,1282,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
800,1,1,2,33,0,59,704,0,56,1539,0,16,788,0,14,788,0,1,692,0,0,62,0
1300,1,1,2,29,0,64,718,0,64,759,0,82,798,0,14,858,0,1,623,-1,200,1,0
19500,1,1,1,42,0,400,11339,0,360,9833,0,400,9214,0,280,8617,0,280,7068,0,280,6822,0
1100,1,1,1,40,-1,18,42,-1,13,18,-1,10,13,-1,0,10,-1,13,0,-1,80,13,1
3900,1,1,2,28,0,45,222,0,40,191,0,0,190,0,14,112,-1,18,14,-1,18,18,1
20000,1,1,1,42,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
9900,1,1,2,32,0,200,259,0,200,401,0,160,518,0,400,644,0,160,934,0,200,1041,0
6000,1,1,2,22,0,3121,444,0,122,3335,0,160,3189,0,140,3079,0,120,3122,0,120,3133,0
7500,1,1,2,33,0,332,7296,0,212,7503,0,241,7533,0,140,7316,0,200,3256,0,160,3402,0
15600,1,1,2,41,-1,59,271,-1,131,59,-1,279,131,-1,196,279,-1,311,196,-1,291,311,0
10400,1,1,2,28,-1,20,20,-1,40,20,-1,20,40,0,0,40,0,60,20,-1,20,60,0
9600,1,1,2,40,-1,320,66,-1,200,282,-1,200,26,-1,0,191,-1,1600,101,-1,907,1496,0
12900,1,1,1,45,-1,400,745,0,200,1126,0,0,1286,0,0,1274,0,0,124,0,0,-2,1
6300,1,1,2,37,-1,16,16,-1,16,16,-1,0,16,-1,32,0,-1,49,32,-1,0,49,0
20100,1,1,1,40,-1,3765,1175,-1,1463,3765,-1,733,1460,-1,538,733,-1,361,315,-1,283,318,0
18100,1,1,2,32,-1,57,30,-1,80,57,-1,0,99,2,801,62,-1,40,801,0,40,370,0
16000,1,1,1,41,-2,0,0,-2,220,0,-1,130,220,-1,239,130,-1,44,238,-1,97,44,0
18900,1,1,2,34,0,214,2303,0,138,2214,0,61,1738,0,66,1322,0,88,746,0,3038,568,0
1900,1,1,2,34,0,63,1931,0,290,766,0,32,728,0,40,736,0,27,726,0,26,735,1
900,1,1,3,49,0,65,676,0,120,717,0,0,812,3,16,788,2,33,786,0,35,806,0
14400,1,1,1,51,-1,0,188,-1,0,-8,-2,8,-8,-2,203,0,-1,0,203,2,0,100,1
7900,1,1,2,29,-1,0,80,2,1,73,2,4,0,-2,0,0,-2,0,-4,-2,0,-4,0
12000,1,1,2,41,-1,100,7,-1,341,100,-1,575,341,-1,160,575,0,262,650,0,0,762,0
3900,1,1,1,36,0,100,1869,0,100,1937,0,120,1994,0,0,2056,0,0,0,-2,0,0,1
11300,1,1,2,33,-1,36,36,-1,13,36,-1,36,13,-1,13,36,-1,0,13,-1,13812,-13584,1
10400,1,1,2,30,0,161,4094,0,160,3845,0,160,3607,0,563,3594,0,121,4041,0,109,3366,0
7100,1,1,1,37,0,280,6124,0,260,6009,0,200,5533,0,482,5491,0,1,5893,2,52,5195,0
1900,1,1,2,34,2,61,549,0,80,559,0,40,316,0,40,184,0,56,222,0,24,219,1
14300,1,1,2,30,0,320,7760,0,400,7881,0,220,7326,0,200,5735,0,204,5430,0,280,5546,0
10500,1,1,2,35,0,200,4482,0,200,4344,0,200,4000,0,200,4070,0,200,4028,0,200,3969,0
7100,1,1,2,28,1,0,-8,-2,40,-28,-2,0,-8,-2,80,-28,-1,40,33,-1,80,46,1
13500,1,1,1,54,-2,1347,1233,-2,1408,1346,-2,1200,1408,-2,431,1200,-2,1356,431,-2,1208,1355,1
26800,1,1,2,28,0,400,9787,0,320,9728,0,340,9171,0,328,9125,0,360,9312,0,320,9509,0
7900,1,1,1,43,-2,0,66,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8800,1,1,1,42,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
11300,1,1,2,30,-1,15,717,-1,205,15,-1,15,205,-1,15,15,-1,15,15,-1,15,15,0
1900,1,1,1,32,0,85,1814,0,80,1255,0,81,649,0,40,681,0,40,624,0,80,654,0
9300,1,1,1,37,-2,35,316,-2,0,34,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
