Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
6300,1,1,2,28,-1,44,44,-1,0,44,-1,272,0,-1,0,272,-1,0,0,-2,0,0,0
9900,1,1,2,38,0,280,5728,0,140,5856,0,124,3669,0,128,3536,0,140,3612,0,140,3698,0
8000,2,1,2,26,0,164,2353,0,120,2480,0,120,294,0,0,379,2,40,342,2,0,307,0
4000,2,1,2,29,2,120,2289,2,60,2347,2,60,2346,2,224,2344,2,124,2503,2,80,2581,1
2000,2,1,1,33,-2,0,2056,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2700,1,1,2,37,2,0,2001,2,160,1958,2,0,2072,2,200,2027,2,0,2194,2,160,2152,1
24700,2,1,2,38,-1,346,485,-1,25,318,-1,641,25,-1,114,641,-1,168,103,-1,37,115,0
8100,2,1,1,34,-1,0,34,2,125,17,-1,200,125,0,160,303,0,3600,442,0,600,3898,0
3200,2,1,2,20,0,2606,261,-1,95,2606,0,80,2146,0,80,2011,0,120,1647,0,40,1146,0
700,2,1,2,21,-1,0,48,-1,7,0,-1,48,7,-1,57,48,-1,0,57,-1,39,0,0
19900,2,1,2,50,-1,15,7,-1,21,15,-1,0,21,-1,836,-1,-1,840,832,-1,4,836,0
5900,1,1,1,51,-2,595,619,-2,784,594,-2,531,784,-2,573,530,-2,1368,573,-2,315,1368,0
2100,2,1,2,26,2,156,1828,2,0,1954,2,152,1910,2,0,2032,2,160,1996,2,0,1999,1
9300,1,1,2,30,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
14300,1,1,1,40,-1,46,11,-1,0,46,2,88,11,-1,21,88,-1,0,21,0,11,11,0
10800,1,1,2,31,0,45,381,0,60,417,0,80,257,0,40,288,0,8,285,0,40,223,0
8000,1,1,2,25,-2,290,204,-2,609,290,-2,360,608,-2,359,360,-2,344,359,-2,332,344,0
19900,2,1,1,41,-2,16,145,-2,20,0,-1,0,20,2,22,20,2,22,36,-2,0,22,0
6100,2,1,2,34,-2,151,80,-2,80,151,-2,80,80,-2,60,80,-2,60,60,-2,60,60,0
6300,2,1,2,33,0,240,6434,0,289,6142,0,200,6315,0,200,5748,0,236,5375,0,200,5522,0
10500,1,1,2,38,0,424,9955,0,388,9950,0,237,9816,0,225,6785,0,219,6604,0,219,6046,0
3700,1,1,2,25,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8000,1,1,1,50,-1,32,55,-1,9,21,-1,52,9,-1,114,52,-1,0,114,-1,25,0,1
4000,1,1,2,29,0,120,1087,0,40,1176,2,0,1176,2,40,1156,-1,40,4,-1,40,38,0
1100,2,1,2,29,0,200,1462,0,440,705,0,120,1050,0,80,1033,0,60,-7,-1,0,27,0
7900,2,1,1,41,-1,3264,4010,-1,4591,3264,-1,2807,4591,-1,2767,2807,-1,1775,2767,-1,1506,1775,0
19100,1,1,1,45,0,102,2762,0,104,2820,0,105,2877,0,108,2934,0,112,2996,0,244,3058,0
8700,2,1,2,26,0,200,2134,0,232,2241,-1,225,232,-1,922,225,-1,0,922,0,96,429,0
12500,2,1,2,34,0,364,7698,0,282,7868,0,363,7568,0,448,7260,0,245,7066,0,214,6941,0
12500,2,1,2,26,0,248,5381,0,209,4605,0,208,4227,0,160,4092,0,200,3757,0,159,3507,0
8800,2,1,2,27,-2,32,0,-2,0,32,-2,220,0,-1,153,220,-1,618,153,-1,167,618,0
4700,2,1,2,26,-2,13,13,-2,13,13,-2,13,13,-2,13,13,-2,13,13,-2,74,13,0
6000,1,1,1,42,-2,426,271,-2,130,425,-2,0,130,-2,0,0,-2,43,0,-1,0,43,0
7900,1,1,2,32,-1,138,264,-1,112,137,-1,2171,111,-1,280,2171,0,160,2413,0,240,2534,0
8100,2,1,2,30,-2,0,-32,-2,32,-32,-2,0,-32,-2,0,-32,-2,2820,-32,-1,68,2788,1
4000,2,1,2,29,0,200,3411,0,201,2611,0,1744,1323,-1,68,1744,0,60,1631,0,60,1518,0
6500,2,1,1,47,0,159,4352,0,232,4439,0,177,4599,0,154,4637,0,165,4305,0,184,4400,0
16700,2,1,1,31,0,68,1819,0,56,1849,0,32,1249,0,34,911,0,0,904,0,324,887,0
1900,2,1,2,30,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
18400,2,1,1,55,-1,380,305,-1,741,379,-1,3235,740,-1,1815,3235,-1,2272,1815,-1,702,2272,0
18000,1,1,1,54,-1,0,29,-1,17,0,-1,0,17,-1,0,0,-2,0,0,-2,246,0,0
11200,2,1,2,29,-1,7,1200,-1,48,7,-1,12,48,-1,18,12,-1,34,18,-1,304,34,1
4300,1,1,2,27,0,140,2046,0,140,2152,0,140,2256,0,120,2334,0,120,2410,0,120,2489,0
6300,2,1,2,30,0,228,6283,0,297,6230,0,170,6122,0,240,4913,0,200,4992,2,160,4670,1
14300,1,1,1,39,-2,0,120,-2,27,0,-2,0,27,-2,27,0,-2,286,27,-2,6,286,0
12100,1,1,1,33,0,120,2647,0,140,2724,0,1202,2812,0,2000,3969,0,208,5688,0,200,5801,0
10700,2,1,2,36,0,72,668,0,60,716,0,64,765,0,33,814,0,40,825,0,40,649,0
7300,2,1,2,39,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
13500,1,1,1,49,-2,26,68,-2,14,26,-2,12,14,-2,18,12,-2,12,18,-2,15,12,1
6000,1,1,2,30,-2,41,40,-2,302,41,-2,48,302,-2,0,48,-2,0,0,-2,28,0,0
10500,2,1,2,34,0,54,273,0,161,322,0,8,469,0,325,408,0,0,725,0,8,0,0
3100,2,1,2,25,-1,61,40,-1,60,61,-1,165,46,-1,0,165,0,56,150,-1,65,56,0
15300,1,1,2,32,-1,996,13,-1,113,996,-1,471,113,-1,936,471,-1,422,936,-1,1732,422,0
8500,2,1,1,52,-1,262,60,-1,472,262,-1,233,470,-1,161,232,-1,0,159,-1,0,0,0
4100,2,1,2,30,-1,28,22,-1,28,28,-1,28,28,-1,34,28,-1,28,34,-1,74,28,1
9100,2,1,2,41,-2,21,4,-2,5,21,-2,4,5,-2,33,4,-2,101,33,-2,0,101,0
1600,1,1,2,28,0,80,1558,0,64,1562,0,63,980,0,100,606,0,60,629,0,1320,389,0
3200,2,1,2,25,0,80,1478,0,72,1522,0,80,1557,0,80,1611,0,80,1664,0,120,1717,0
7900,1,1,1,38,-2,48,141,-2,79,48,-2,8,78,-2,41,0,-2,94,41,-2,100,94,0
14300,1,1,2,32,1,0,0,-2,0,0,-2,29,0,-1,0,29,-1,52,0,-1,0,52,0
11100,1,1,2,31,1,40,7660,2,304,7517,2,238,6769,0,240,6123,0,208,5340,0,205,5215,0
800,1,1,2,49,0,57,713,0,47,745,0,40,759,0,5,307,0,4,228,0,75,196,0
20000,2,1,1,37,-2,55,342,-2,629,27,-2,216,629,-2,1735,216,-2,0,1735,-2,0,0,1
8900,2,1,1,33,0,401,7962,0,280,7286,0,300,5756,0,400,5882,0,400,6095,0,280,6385,0
8400,1,1,2,30,2,15,47,-1,62,15,-1,0,62,0,31,31,-1,54,31,-1,812,54,0
11700,2,1,2,28,0,56,415,0,60,227,0,103,285,0,82,322,0,81,161,0,0,242,0
12100,1,1,1,37,-1,0,78,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
15700,1,1,1,43,2,0,7408,2,240,7218,0,140,5255,0,200,5275,0,180,4607,0,120,3005,1
4800,2,1,2,29,2,17,17,-1,17,17,-1,17,17,-1,0,17,-1,33,0,-1,17,33,1
8400,2,1,1,32,1,0,-12,-2,62,-29,-1,45,17,-1,0,45,2,17,23,-1,17,17,0
7300,2,1,2,30,-1,720,418,-1,234,720,-1,459,193,-1,1985,402,-1,239,1971,-1,285,239,0
10300,1,1,1,49,-2,301,16,-2,22,301,-2,43,22,-2,71,43,-2,0,71,-2,0,0,0
7900,2,1,1,32,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8900,2,1,2,28,-2,0,0,-2,4,0,-1,92,4,-1,123,88,-1,29,63,-2,9,-39,0
8300,2,1,2,35,-1,162,203,-1,154,162,-1,158,154,-1,94,158,-1,71,94,-1,0,71,0
14300,2,1,1,29,-1,541,147,-1,0,400,2,169,129,-1,245,169,-1,350,245,-1,253,350,0
6300,2,1,2,26,0,112,3042,0,120,2576,0,51,2101,0,36,1578,0,20,1060,0,11,532,0
3900,2,1,2,23,1,0,2960,2,136,2889,0,136,2954,0,120,3017,0,140,3063,0,128,3148,1
8100,2,1,1,46,-1,0,26,-1,83,0,-1,143,83,-1,0,143,-1,69,0,-1,43,69,1
800,2,1,2,23,0,51,619,0,52,660,0,25,700,0,28,714,0,40,731,0,64,759,0
10900,2,1,2,32,0,240,2744,0,81,2350,0,200,2136,0,200,2056,0,200,1447,0,120,1168,0
17900,2,1,1,35,-2,50,290,-2,0,50,-2,65,0,-2,0,65,-2,166,0,-2,444,166,0
2700,1,1,2,34,0,129,2554,0,67,2618,0,120,2607,0,6,2575,0,6,603,0,0,0,0
7500,2,1,2,47,-1,121,13,-1,24,121,-1,66,24,-1,12,66,-1,1580,12,-1,28,1580,0
800,2,1,2,33,-2,11,11,-2,89,11,-2,54,89,-2,54,54,-2,180,54,-2,54,180,0
20800,1,1,2,32,0,201,383,0,200,328,0,520,274,0,401,527,0,400,682,0,201,701,0
15300,2,1,1,31,0,530,14917,0,382,14163,0,244,13094,0,121,9901,0,136,5135,0,243,5153,0
23900,1,1,1,53,2,680,18346,2,0,18686,2,720,18354,0,640,18788,0,640,17885,0,840,17639,1
6900,1,1,1,40,-1,0,422,-1,395,0,-1,0,395,0,0,390,0,9,3,-1,948,9,1
3100,2,1,2,28,1,0,195,2,40,139,0,20,170,0,40,162,0,0,142,2,40,9,0
900,2,1,1,22,0,52,474,0,58,450,0,20,499,0,20,421,0,320,372,0,40,684,0
10500,2,1,1,38,0,123,680,0,1320,518,-1,80,1256,0,261,1050,-1,0,261,-1,213,0,0
8100,1,1,2,31,0,200,3131,0,0,421,0,0,0,-2,0,0,-2,0,0,-2,114,0,0
17600,1,1,2,50,2,600,16984,0,586,16726,0,580,16433,0,604,16146,0,2040,16490,0,1080,18251,1
12700,2,1,2,29,-2,468,176,-2,45,467,-2,78,45,-2,535,78,-2,0,532,-2,0,0,0
700,1,1,2,32,1,0,647,3,0,626,2,77,561,0,0,534,0,0,0,-2,0,0,1
20100,2,1,1,35,-2,520,520,-2,520,520,-2,520,520,-2,520,520,-2,520,520,-2,520,520,0
8700,2,1,2,30,1,0,1160,2,14,937,-1,20,14,-1,0,8,0,520,8,-1,0,516,0
11500,1,1,1,58,0,401,8880,0,340,9077,0,601,16628,0,400,9309,0,320,8818,0,305,8991,0
3900,2,1,2,30,2,120,181,0,120,291,0,400,399,0,40,788,0,80,815,0,160,882,1
14100,2,1,1,41,0,120,616,0,240,713,0,240,940,0,321,1161,0,320,1449,0,320,1527,0
10400,2,1,2,38,-1,58,310,-1,31,58,-1,32,31,-1,34,32,-1,493,34,-1,303,493,0
14300,1,1,1,40,0,854,3063,0,3,3416,2,335,692,-1,106,333,-1,242,106,-1,133,240,0
800,2,1,2,29,0,44,564,0,40,354,0,0,266,0,48,118,-1,17,47,-1,33,17,0
9700,2,1,2,31,-1,44,70,-1,257,43,-1,40,140,-1,40,40,-1,40,40,-1,8,40,0
11300,1,1,2,30,2,280,11140,0,0,11194,0,7594,0,-1,241,7594,0,243,7733,0,212,7710,1
8400,2,1,2,33,0,360,7300,0,320,7512,0,200,7609,0,200,5097,0,200,5189,0,200,5258,0
1900,2,1,2,26,0,100,2027,0,160,1891,0,0,1800,2,48,1471,0,50,1218,0,52,1185,0
2400,2,1,2,25,0,56,640,0,60,674,0,20,720,0,28,722,0,20,503,0,40,510,0
900,2,1,2,24,0,63,767,0,68,757,0,63,734,0,40,733,0,40,750,0,40,773,0
2500,2,1,2,23,0,220,2377,0,6,2534,2,60,2447,0,48,1162,0,60,1163,0,60,1092,0
2900,1,1,2,33,0,0,1818,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8400,2,1,1,36,0,45,320,0,96,233,0,8,316,0,8,204,0,0,83,0,0,0,0
6100,1,1,2,35,0,200,2514,0,120,2022,0,100,2110,0,120,2150,0,120,2211,0,195,2290,0
3100,2,1,1,39,-1,0,53,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8400,2,1,2,26,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8300,2,1,1,36,0,140,2970,0,132,3024,0,120,3042,0,120,3051,0,120,3079,0,120,3109,0
19900,1,1,1,40,0,1025,23237,0,876,23912,0,834,23897,0,784,22761,0,1040,22068,0,800,22746,0
800,2,1,2,20,0,120,499,0,0,598,2,104,577,2,0,659,2,60,636,2,0,686,0
1200,1,1,2,39,2,160,2788,0,200,2876,0,320,2505,0,58,2296,0,1600,1849,0,400,2930,0
6000,1,1,2,42,0,49,551,0,50,577,0,28,617,0,33,604,0,0,621,0,0,0,0
8900,1,1,1,51,-1,26,45,-1,63,26,-1,44,63,-1,133,44,-1,85,133,-1,216,85,0
7100,2,1,2,30,-1,113,126,-1,0,234,2,0,113,2,113,0,-1,0,113,-1,7,0,0
300,1,1,1,40,4,0,270,3,0,260,2,80,250,2,0,319,2,14,308,0,13,311,0
5600,2,1,1,35,0,80,914,0,80,978,0,80,1050,0,40,1109,0,60,1122,0,80,1173,0
9900,2,1,1,40,0,241,7856,0,600,7295,0,400,7642,0,449,7976,0,213,8280,0,127,6704,0
20000,2,1,1,53,-1,118,250,-1,418,117,-1,1201,416,-1,1,1201,0,1,321,0,91,105,1
20100,1,1,1,42,-1,24,26,-1,60,24,-1,73,60,-1,70,73,-1,0,70,-1,59,0,0
7100,2,1,2,31,-1,136,40,-1,12,123,-1,0,12,-1,0,0,-2,0,0,-2,0,0,0
12800,2,1,2,29,0,300,326,0,300,313,-1,300,300,-1,300,300,-1,300,300,-1,1702,300,0
5700,1,1,1,39,0,172,4922,0,237,5025,0,177,5188,0,183,5229,0,191,5339,0,191,5451,0
25600,2,1,2,30,0,160,4669,0,160,3116,0,80,2410,0,288,1622,0,213,1057,0,141,201,0
8400,2,1,2,30,-1,150,458,-1,301,150,-1,200,301,0,200,409,0,6,469,0,1110,325,0
9500,1,1,2,31,-1,2330,271,-1,819,2318,-1,281,815,-1,627,280,-1,1781,624,-1,806,1776,0
3900,1,1,2,31,1,108,820,2,0,902,2,80,876,0,60,941,0,60,985,2,0,1024,0
6700,2,1,2,34,-1,34,36,-1,150,34,-1,60,150,-1,78,59,-1,0,78,0,425,24,0
12100,1,1,2,31,-2,103,76,-2,184,103,-2,143,183,-2,87,143,-2,26,87,-2,0,26,1
15300,2,1,2,35,0,320,3594,0,320,3556,0,280,2528,0,240,1796,0,420,1771,0,340,1272,0
4900,2,1,2,35,-1,102,111,-1,102,102,-1,103,102,-1,0,103,0,79,10,-1,40,79,1
2100,1,1,2,47,0,91,1910,0,60,1946,0,13,355,0,13,362,0,13,369,0,20,377,0
7300,2,1,2,34,-1,288,433,-1,40,713,2,0,730,2,4,1329,0,0,207,0,0,0,1
7900,2,1,2,27,-2,176,108,-2,223,176,-2,238,222,-2,147,233,-2,82,147,-2,102,81,0
2100,2,1,2,27,2,80,1829,2,80,1868,2,80,1905,2,80,1942,2,68,1985,2,80,2002,1
18100,1,1,2,27,-1,120,394,0,400,480,0,120,684,0,400,783,-1,132,390,-1,13,131,0
9200,2,1,1,46,-2,0,11,-2,0,0,-2,0,0,-2,0,0,-2,12,0,-2,0,12,0
12000,2,1,1,24,-1,104,78,-1,77,104,0,0,136,0,44,76,-1,21,44,-1,4,21,1
10000,2,1,1,44,-1,0,650,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
4000,2,1,1,39,-1,28,67,-1,73,28,-1,79,73,-1,0,79,-1,26,0,-1,0,26,0
900,1,1,2,26,-1,4,29,-1,48,4,-1,312,48,-1,5,312,0,159,248,-1,46,159,1
8700,2,1,2,27,0,260,6289,0,324,6440,0,328,6609,0,240,6726,0,248,6766,0,248,6882,0
1900,2,1,2,25,0,52,609,0,52,650,0,56,692,0,40,736,0,40,764,0,42,785,0
2500,2,1,2,26,0,108,2308,0,192,2230,0,0,2360,2,84,2260,0,88,2303,0,100,2263,0
14700,1,1,2,35,0,481,11907,0,481,12258,0,281,12309,0,601,9039,0,283,9269,0,320,8909,1
1900,1,1,2,33,1,0,910,2,108,884,2,0,965,2,88,937,2,0,1004,2,41,982,0
12700,1,1,1,50,-2,0,257,-2,33,0,-2,1246,33,-2,1027,1201,-2,104,1966,-2,73,52,0
4400,2,1,2,28,0,314,4288,0,160,4378,2,160,4265,0,140,4267,0,380,3697,0,384,3629,0
9100,2,1,2,30,-1,1128,18,0,29,1146,-1,54,29,-1,187,54,-1,263,151,-1,73,263,0
12800,1,1,2,34,-2,0,210,-2,40,0,-2,258,40,-2,390,257,-2,0,287,-2,160,-1,0
5500,1,1,2,34,0,216,1307,0,24,1492,2,96,1485,2,140,1547,2,0,1654,2,62,1626,0
5300,2,1,2,27,1,59,0,-1,40,59,0,0,98,0,44,0,-1,90,44,-1,87,90,0
9200,2,1,1,28,2,112,2523,0,86,2509,0,104,2459,0,81,2305,0,83,2327,0,82,2302,1
4900,2,1,2,33,-1,23,26,-1,146,23,-1,230,146,-1,227,230,-1,227,227,-1,250,227,0
17200,2,1,2,28,0,240,4456,0,240,4563,0,200,4670,0,200,4733,0,240,4854,0,200,5009,0
2000,1,1,1,39,2,89,1949,0,72,1980,0,108,1765,0,0,882,2,28,805,0,40,770,1
3200,1,1,2,24,2,80,2474,3,100,2491,2,80,2526,2,80,2541,2,160,2574,2,108,2685,1
9700,2,1,2,42,0,483,9524,0,400,9686,0,400,9028,0,400,8408,0,400,8332,0,1212,8151,0
6800,2,1,1,51,-2,211,158,-2,79,211,-2,64,79,-2,13,64,-2,64,13,-2,118,64,0
800,1,1,1,48,2,0,570,2,50,549,0,21,589,0,22,601,0,22,614,0,21,610,1
16800,2,1,2,33,-1,249,528,-1,389,247,-1,42,268,-1,42,42,-1,60,42,-1,369,60,1
4800,1,1,2,33,-1,106,627,-1,415,106,-1,144,412,-1,0,144,-1,0,0,-2,0,0,0
14300,1,1,2,34,-1,13,8,-1,494,13,-1,0,494,-1,13,0,-1,4,13,-1,8,4,0
3100,2,1,2,30,0,60,569,0,64,607,0,52,649,0,44,678,0,28,711,2,28,722,1
13100,2,1,1,38,0,420,3810,0,163,4042,0,144,4014,0,160,4009,0,144,4013,0,136,3924,0
8500,1,1,2,32,0,200,4994,0,56,4120,0,6200,695,0,508,6883,0,0,7279,2,252,6990,0
7200,2,1,1,57,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
4800,1,1,2,28,-1,13,13,-1,54,13,-1,400,54,-1,40,379,0,80,406,0,120,102,0
12400,2,1,1,35,0,121,4078,0,121,2875,0,404,2818,0,57,2918,0,60,2222,0,408,1239,0
4000,2,1,1,36,2,120,1890,0,200,1980,0,80,2121,2,80,2143,2,100,2183,2,92,2241,1
12000,2,1,2,30,-1,764,664,-1,715,764,-1,370,715,-1,6199,369,-1,0,6197,0,1176,5059,0
8900,1,1,1,35,-1,802,353,-1,302,682,-1,383,285,0,70,383,-1,197,69,-1,0,168,0
8100,2,1,2,38,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
3200,1,1,2,25,0,140,3030,0,133,3096,0,112,3114,0,48,2781,0,61,2430,0,93,2091,0
3200,1,1,2,30,-1,40,220,0,20,247,-1,20,4,0,40,24,0,20,58,0,140,77,0
14300,2,1,1,29,-2,38,98,-2,82,38,-2,40,81,-2,116,40,-2,40,115,-2,126,40,0
14500,1,1,1,36,0,41,127,0,54,150,0,4655,-54,-1,160,4524,-1,200,4570,-1,160,4717,0
7200,2,1,2,27,0,200,4980,0,240,5073,0,200,5178,0,200,5143,0,200,5145,0,200,5193,0
2400,2,1,2,26,1,0,0,-2,22,0,-1,1519,22,-1,80,1519,0,60,1574,0,59,1602,0
12000,2,1,2,37,-1,36,428,-1,0,36,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
4100,2,1,1,46,1,0,-3,-2,120,-19,-1,0,32,2,0,16,2,0,1,2,100,-15,1
12100,2,1,2,26,-2,0,37,-2,30,0,-2,120,30,-2,0,113,-2,741,0,-2,123,741,0
20100,1,1,2,52,0,120,3178,0,120,3038,0,160,3109,0,200,3180,0,160,3326,0,160,3432,0
