Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
8400,2,2,1,31,-1,33,79,-1,0,30,-1,0,0,-2,0,0,-2,0,0,-2,0,0,1
4500,2,3,1,41,0,233,4652,0,231,4751,0,200,4841,0,168,4771,0,200,4646,0,200,4555,0
5300,2,2,1,35,1,0,0,-2,12,0,-1,147,12,-1,59,147,-1,222,59,-1,59,222,0
3300,2,2,1,37,0,100,2542,0,400,2392,0,120,2745,0,120,1626,0,200,1297,0,200,1466,0
4800,2,2,2,28,2,212,4474,2,144,4570,2,0,4612,2,136,4496,0,140,4571,0,180,4653,1
10100,2,2,2,23,-1,54,38,-1,105,54,-1,0,105,0,0,73,0,46,39,-1,69,46,1
10800,2,2,1,40,-1,0,33,2,33,17,-1,0,33,0,23,17,-1,17,23,-1,17,17,0
1500,2,2,1,39,0,120,1540,0,80,1475,0,60,1519,0,60,1446,0,60,1477,0,80,1507,0
4100,2,2,2,41,-1,0,63,-1,0,-1,-2,0,-1,-2,114,-1,-1,85,113,-1,0,85,0
2900,2,2,1,36,1,76,1207,2,48,1252,2,56,1267,2,52,1290,2,56,1316,2,56,1344,0
11100,2,1,1,37,0,161,3908,0,172,3588,0,166,3472,0,116,3513,0,100,3531,0,104,3587,0
15500,2,2,1,43,2,181,3146,2,0,2406,2,61,1610,0,0,1655,0,40,1512,0,143,761,1
5600,2,2,1,24,0,91,2510,0,95,2560,0,97,2614,0,97,2667,0,101,2720,0,120,2777,0
2000,2,2,2,34,0,160,500,0,80,651,0,40,717,0,80,643,0,96,682,0,40,761,0
700,2,2,2,27,0,58,718,0,40,752,0,6,774,0,4,320,0,0,196,0,0,0,0
2800,2,2,2,35,0,116,2488,0,95,2563,0,179,2592,0,0,2666,2,73,2028,0,74,2032,0
3100,2,1,2,28,0,68,1140,0,60,1061,0,68,929,0,40,926,0,40,886,0,40,859,0
5300,2,2,1,29,0,80,1289,0,80,1348,0,80,1394,0,40,1362,0,80,1313,0,285,668,0
4100,2,2,2,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
16700,2,1,2,39,-1,610,887,-1,541,610,-1,3234,541,-1,31,3233,0,34,1573,0,3014,1073,0
1100,2,3,1,37,0,80,1210,0,65,1207,0,58,1190,0,32,1099,0,200,1097,0,40,1105,1
9200,2,1,1,44,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,5,0,-2,49,5,0
9700,2,2,1,26,0,264,7039,0,148,5970,0,124,3748,0,100,3249,0,121,2862,0,1808,2912,0
5900,2,1,2,26,-1,190,292,-1,77,190,-1,326,77,-1,119,326,-1,346,119,-1,0,346,0
1300,2,2,1,27,-2,0,17,-2,0,0,-2,12,0,-2,0,12,-2,0,0,-2,0,0,0
9100,2,2,2,32,0,0,1916,0,0,0,-2,50,0,-1,3206,50,-1,124,3206,0,114,3271,0
10800,2,1,2,25,1,0,0,-2,253,0,-1,0,253,-1,0,0,-2,0,0,-2,0,0,0
6500,2,1,1,42,-1,318,976,-1,43,318,-1,0,43,-1,1604,0,-1,756,1604,-1,167,756,0
4400,2,2,2,27,0,160,3258,0,160,3330,0,136,3398,0,136,3442,0,280,3522,0,138,3736,0
6300,2,2,1,31,0,0,2056,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
11300,2,1,2,34,-1,283,165,-1,522,280,-1,0,519,-1,57,0,-1,226,56,-1,242,226,0
2100,2,3,1,27,2,1089,451,0,70,1506,0,116,1540,0,0,1626,2,51,1589,0,33,1426,1
15700,2,2,1,31,-1,186,330,-1,307,184,-1,118,304,-1,3499,118,-1,146,3472,-1,311,145,0
6500,2,2,1,36,-1,200,2477,0,120,2637,0,240,2689,0,240,2864,0,400,3020,0,200,3357,0
2900,2,3,1,51,-2,42,1094,-2,754,-42,-1,26,703,0,27,717,0,27,732,0,28,746,0
15700,2,1,2,29,0,172,3445,0,137,3565,0,134,3612,0,139,3690,0,200,3767,0,400,3902,0
2900,2,2,1,26,2,144,1031,2,0,1158,2,41,1127,0,96,1138,0,48,1215,2,0,1237,1
900,2,2,1,27,0,52,707,0,51,669,0,72,708,0,0,769,2,40,752,0,40,773,1
3200,2,1,2,28,0,0,172,0,0,0,-2,115,0,-1,74,115,-1,40,74,0,80,114,0
3200,2,1,2,26,0,120,1527,0,80,1622,2,40,1663,2,100,1664,2,40,1731,2,80,1736,1
800,2,1,2,21,-1,11,308,-1,56,11,-1,422,56,-1,0,422,0,384,380,-1,20,384,1
1900,2,1,1,23,-1,120,234,0,108,349,0,317,400,0,0,717,0,6,272,-1,8,6,0
13600,2,1,2,25,1,105,688,2,54,770,2,21,800,2,1,789,2,9,762,0,56,469,0
5100,2,2,1,33,1,216,0,-1,200,216,0,140,411,0,20,543,0,40,555,0,80,585,0
6000,2,2,2,51,0,47,529,-1,0,47,-1,0,0,-2,0,0,-2,1430,0,-1,58,1430,0
20000,2,1,1,33,-1,395,86,-1,163,395,-1,120,162,-1,120,120,-1,323,120,-1,240,323,0
4000,2,1,2,26,1,80,0,-1,36,40,-1,32,36,-1,0,28,-1,92,-12,-1,74,40,0
13200,2,2,1,40,1,0,11595,2,888,11355,2,480,12051,2,480,12270,2,39,12548,2,940,12378,0
12100,2,1,2,32,1,0,0,-2,494,0,-1,0,494,0,210,257,-1,280,210,-1,0,483,0
3100,2,1,2,22,0,64,351,0,0,191,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
2100,2,2,2,25,-2,0,0,-2,1484,0,-1,52,1484,2,0,1501,2,60,1465,0,56,1501,0
14400,2,1,2,33,0,245,6689,0,292,6674,0,245,5996,0,180,5524,0,187,5525,0,162,5613,0
8000,2,1,2,27,1,336,2232,-1,197,334,-1,204,196,-1,782,203,-1,0,779,-1,5,0,0
19900,2,1,2,29,2,240,3942,0,526,4082,0,0,4468,2,120,3123,0,200,3135,0,400,3236,1
10400,2,2,1,31,-2,361,134,-2,174,359,-2,557,173,-2,80,554,-2,226,79,-2,159,225,0
14400,2,2,1,32,0,41,704,0,1,239,0,66,-1,-2,3560,-67,-2,120,3493,-2,120,3584,0
8400,2,2,1,34,0,61,538,0,52,591,0,45,598,0,17,630,0,16,643,0,11,551,0
1900,2,2,1,49,0,83,2048,0,94,2026,0,70,1960,0,65,1976,0,61,1954,0,88,1911,0
1300,2,2,2,20,0,144,1089,0,0,1159,2,56,1114,0,19,1098,0,17,974,0,0,848,0
3200,2,2,2,45,0,127,3082,0,104,3124,0,120,2340,0,68,2042,0,28,761,0,35,777,0
19700,2,2,2,36,0,2091,558,-1,2297,434,-1,43,2297,0,120,1422,0,921,634,-1,809,921,0
5100,2,2,1,40,-1,47,102,0,54,75,-1,64,54,-1,25,64,-1,34,25,-1,116,34,0
3700,2,3,1,48,0,144,4180,0,135,3998,0,133,3808,0,127,3620,0,160,3426,0,94,3191,0
21100,2,3,1,49,0,400,8795,0,400,8941,0,400,8264,0,280,11034,0,280,6526,0,200,6594,0
12100,2,1,2,37,1,0,414,3,0,388,2,0,151,0,0,77,0,94,13,-1,0,94,0
14400,2,2,2,33,0,200,466,0,400,565,0,200,940,0,140,525,0,0,539,0,0,0,0
1300,2,2,1,55,2,72,1040,2,52,1084,2,96,1106,2,0,1172,3,48,1142,2,100,1165,1
16300,2,2,2,43,0,65,1500,0,41,1341,0,569,291,-1,5285,568,-1,6521,5284,0,401,11576,0
2300,2,3,2,32,0,60,2502,0,60,1077,0,40,1119,0,60,1141,0,60,1131,0,42,1166,0
7200,2,1,2,32,-2,9,440,-2,62,9,-2,0,62,-2,0,0,-2,0,0,-2,0,0,0
9700,2,2,1,40,-1,69,179,-1,404,69,-1,347,402,-1,183,346,-1,157,183,-1,101,157,0
2500,2,2,2,22,-1,0,139,2,977,100,-1,81,838,0,600,898,0,80,859,0,80,927,0
2700,2,1,2,27,0,200,1713,0,800,1882,0,400,2508,0,240,1158,0,200,654,0,320,847,0
300,2,2,2,29,1,49,358,2,0,395,2,20,382,0,18,392,0,0,346,0,0,0,1
18800,2,2,2,32,0,12000,19657,0,637,19546,0,476,19415,0,4800,14438,0,255,13544,0,10000,4949,1
1900,2,2,1,38,0,98,269,0,0,362,2,53,351,0,14,397,0,15,399,0,20,407,0
3100,2,2,2,24,2,0,48,2,0,48,5,0,48,5,0,48,4,0,24,3,0,12,1
4500,2,2,1,55,2,136,3804,2,0,3798,2,132,3658,0,280,3684,0,0,3860,2,140,3751,1
6100,2,2,2,22,1,2,6839,2,240,6632,0,157,5840,0,163,4556,0,180,4623,0,923,4475,0
8400,2,1,2,32,0,43,587,0,157,49,0,69,162,0,0,75,2,10,53,-1,434,10,1
9200,2,3,1,52,-2,158,39,-2,90,157,-2,57,89,-2,0,56,-2,0,0,-2,9,0,0
4100,2,2,1,35,0,120,4249,0,68,3929,0,62,1699,0,64,1733,0,80,1769,0,80,1820,0
8100,2,2,1,50,0,0,40,0,20,0,-2,36,20,-1,0,36,-1,0,0,-2,0,0,0
8300,2,1,2,32,-2,112,56,-2,56,112,-2,0,56,-2,1084,56,-1,62,1084,0,3000,1026,0
8000,2,1,2,26,0,164,2353,0,120,2480,0,120,294,0,0,379,2,40,342,2,0,307,0
4000,2,1,2,29,2,120,2289,2,60,2347,2,60,2346,2,224,2344,2,124,2503,2,80,2581,1
5200,2,2,1,54,0,272,8425,0,272,8612,0,213,8799,0,80,8845,0,40,876,0,40,882,0
2000,2,1,1,33,-2,0,2056,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1300,2,2,1,28,0,132,865,0,40,971,2,40,983,2,44,995,2,40,1017,2,44,1034,1
2000,2,2,1,54,0,64,1480,0,80,1477,0,60,1397,0,40,1275,0,80,1160,0,80,1176,1
24700,2,1,2,38,-1,346,485,-1,25,318,-1,641,25,-1,114,641,-1,168,103,-1,37,115,0
8100,2,1,1,34,-1,0,34,2,125,17,-1,200,125,0,160,303,0,3600,442,0,600,3898,0
3100,2,2,2,27,1,360,0,-1,15,360,-1,0,15,-1,0,0,-2,15,0,-1,0,15,0
3300,2,2,1,40,-1,206,139,-1,258,206,0,157,334,-1,73,129,-1,92,73,-1,76,76,0
1200,2,3,1,23,1,0,1215,2,57,1034,0,60,1039,0,100,1081,0,56,1163,2,56,1195,1
3200,2,1,2,20,0,2606,261,-1,95,2606,0,80,2146,0,80,2011,0,120,1647,0,40,1146,0
5200,2,2,2,25,0,166,5419,0,5502,5044,-1,141,5145,0,47,4136,0,0,1626,0,0,444,0
1900,2,2,1,31,0,246,1605,0,0,1824,2,145,1783,2,0,1885,2,74,1850,0,74,1887,1
700,2,1,2,21,-1,0,48,-1,7,0,-1,48,7,-1,57,48,-1,0,57,-1,39,0,0
19900,2,1,2,50,-1,15,7,-1,21,15,-1,0,21,-1,836,-1,-1,840,832,-1,4,836,0
2100,2,1,2,26,2,156,1828,2,0,1954,2,152,1910,2,0,2032,2,160,1996,2,0,1999,1
800,2,2,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
6900,2,2,2,54,-1,0,191,-1,18,0,-1,0,18,-1,17,0,-1,59,17,-1,28,59,1
19900,2,1,1,41,-2,16,145,-2,20,0,-1,0,20,2,22,20,2,22,36,-2,0,22,0
5900,2,3,2,49,0,280,6136,0,280,6149,0,280,6022,0,208,6124,0,220,6082,0,252,6059,0
6100,2,1,2,34,-2,151,80,-2,80,151,-2,80,80,-2,60,80,-2,60,60,-2,60,60,0
1100,2,3,1,60,0,49,393,0,44,435,0,17,386,0,24,400,0,20,415,0,20,206,0
7300,2,2,2,26,0,56,419,0,45,472,0,40,500,0,60,535,0,40,590,0,40,619,0
3200,2,2,1,26,0,119,3082,0,98,3150,0,64,3190,0,32,1620,0,52,1168,0,14,1185,1
7900,2,3,2,53,-1,48,31,0,103,79,-1,41,103,0,0,106,0,51,0,-1,0,51,0
2500,2,2,2,29,0,136,2327,0,92,2385,0,48,2231,0,48,1127,0,60,1159,0,60,1085,0
13700,2,3,1,39,0,280,7775,0,360,7326,0,360,7166,0,280,6820,0,240,6335,0,216,6067,0
8100,2,3,1,57,2,366,6361,2,194,6508,3,120,6526,2,320,6476,2,280,6632,2,120,6784,0
6300,2,1,2,33,0,240,6434,0,289,6142,0,200,6315,0,200,5748,0,236,5375,0,200,5522,0
1100,2,1,2,29,0,200,1462,0,440,705,0,120,1050,0,80,1033,0,60,-7,-1,0,27,0
7900,2,1,1,41,-1,3264,4010,-1,4591,3264,-1,2807,4591,-1,2767,2807,-1,1775,2767,-1,1506,1775,0
8700,2,1,2,26,0,200,2134,0,232,2241,-1,225,232,-1,922,225,-1,0,922,0,96,429,0
2800,2,2,2,27,0,120,1435,0,120,1140,0,120,1136,0,120,903,0,60,974,0,40,1017,0
12500,2,1,2,34,0,364,7698,0,282,7868,0,363,7568,0,448,7260,0,245,7066,0,214,6941,0
12500,2,1,2,26,0,248,5381,0,209,4605,0,208,4227,0,160,4092,0,200,3757,0,159,3507,0
1200,2,2,1,51,0,80,1076,0,60,1126,0,40,1153,0,40,1176,0,54,1048,0,40,1085,0
16700,2,2,2,30,0,120,3289,0,120,2710,0,7,2141,0,4920,-333,-1,110,3872,0,88,3261,0
8800,2,1,2,27,-2,32,0,-2,0,32,-2,220,0,-1,153,220,-1,618,153,-1,167,618,0
4700,2,1,2,26,-2,13,13,-2,13,13,-2,13,13,-2,13,13,-2,13,13,-2,74,13,0
4000,2,2,2,30,0,720,1884,0,400,2432,0,105,2724,0,621,2574,-1,1645,621,0,80,2053,0
1100,2,2,1,53,2,148,281,2,0,417,2,48,405,0,16,446,0,40,455,0,0,487,1
5900,2,2,1,34,0,321,5658,0,203,5816,2,240,5686,0,201,5498,0,201,5593,0,204,5453,0
4700,2,2,1,51,0,246,4740,0,179,4785,0,106,4089,0,55,3022,0,53,1901,0,60,1790,0
8100,2,1,2,30,-2,0,-32,-2,32,-32,-2,0,-32,-2,0,-32,-2,2820,-32,-1,68,2788,1
4000,2,1,2,29,0,200,3411,0,201,2611,0,1744,1323,-1,68,1744,0,60,1631,0,60,1518,0
9200,2,5,1,27,0,280,4937,0,240,5115,0,240,5193,0,400,5331,0,1200,5593,0,122,2626,0
6500,2,1,1,47,0,159,4352,0,232,4439,0,177,4599,0,154,4637,0,165,4305,0,184,4400,0
16700,2,1,1,31,0,68,1819,0,56,1849,0,32,1249,0,34,911,0,0,904,0,324,887,0
1900,2,1,2,30,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
18400,2,1,1,55,-1,380,305,-1,741,379,-1,3235,740,-1,1815,3235,-1,2272,1815,-1,702,2272,0
11200,2,1,2,29,-1,7,1200,-1,48,7,-1,12,48,-1,18,12,-1,34,18,-1,304,34,1
12400,2,2,1,23,0,264,7671,0,333,7418,0,281,7530,0,241,7495,0,240,7369,0,242,7342,0
300,2,3,1,43,-1,0,74,2,7,66,-1,81,7,-1,9,81,2,0,83,2,11,76,1
6300,2,1,2,30,0,228,6283,0,297,6230,0,170,6122,0,240,4913,0,200,4992,2,160,4670,1
8100,2,2,2,28,-2,236,16,-1,16,236,-1,16,16,-2,16,16,-2,16,16,-2,47,16,0
12300,2,2,1,27,0,205,7288,0,150,6502,0,156,5636,0,88,4475,0,124,3150,0,121,3155,0
8000,2,2,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,10,0,1
2000,2,3,2,35,0,120,2407,0,120,1920,0,200,2008,0,120,2018,0,40,1963,0,28,1366,0
10500,2,2,1,44,-2,100,28,-2,0,100,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
10700,2,1,2,36,0,72,668,0,60,716,0,64,765,0,33,814,0,40,825,0,40,649,0
7300,2,1,2,39,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
10500,2,1,2,34,0,54,273,0,161,322,0,8,469,0,325,408,0,0,725,0,8,0,0
3100,2,1,2,25,-1,61,40,-1,60,61,-1,165,46,-1,0,165,0,56,150,-1,65,56,0
3100,2,2,1,47,0,200,3105,0,200,3228,0,200,1937,0,120,2096,0,80,934,0,120,984,0
2700,2,2,2,34,0,64,573,0,60,615,0,40,653,0,80,682,0,0,751,2,40,733,0
14300,2,2,2,27,0,362,10599,0,354,10283,0,400,10136,0,400,10382,0,3201,10606,0,600,13637,0
7100,2,2,2,31,-1,14,5,-1,12,14,-2,33,12,-2,19,33,-2,635,19,-2,14,635,0
2000,2,2,1,30,2,69,1759,0,154,1799,0,0,1924,2,68,1880,0,149,1918,0,80,2036,0
20000,2,2,1,53,0,702,23520,0,1460,11102,0,800,11553,0,1440,11272,0,800,10948,0,3201,10782,0
8500,2,1,1,52,-1,262,60,-1,472,262,-1,233,470,-1,161,232,-1,0,159,-1,0,0,0
4100,2,1,2,30,-1,28,22,-1,28,28,-1,28,28,-1,34,28,-1,28,34,-1,74,28,1
9100,2,1,2,41,-2,21,4,-2,5,21,-2,4,5,-2,33,4,-2,101,33,-2,0,101,0
7300,2,2,1,35,0,200,860,0,0,1024,0,0,0,-2,1463,0,-1,62,1463,0,40,1494,0
1200,2,3,1,39,-1,0,77,2,70,26,-1,0,70,-1,0,0,-2,0,0,-2,0,0,1
3200,2,1,2,25,0,80,1478,0,72,1522,0,80,1557,0,80,1611,0,80,1664,0,120,1717,0
5100,2,2,1,47,-1,0,79,2,40,40,-1,40,40,-1,40,40,-1,45,40,-1,40,45,0
5500,2,2,1,49,0,49,46,-1,43,49,-1,54,34,-1,45,54,-1,854,45,-1,54,854,0
4700,2,2,1,23,2,120,700,0,120,760,0,0,832,2,38,731,0,80,725,0,82,656,1
1200,2,2,2,29,0,44,449,0,56,473,0,0,210,0,0,16,0,0,0,-2,0,0,0
10500,2,2,2,35,-2,0,0,-2,100,0,-2,92,100,-2,17,92,-2,0,17,-2,26,0,0
2500,2,2,2,28,1,67,0,-1,33,67,-1,0,33,2,31,33,-1,16,31,-1,0,16,1
20000,2,1,1,37,-2,55,342,-2,629,27,-2,216,629,-2,1735,216,-2,0,1735,-2,0,0,1
8900,2,1,1,33,0,401,7962,0,280,7286,0,300,5756,0,400,5882,0,400,6095,0,280,6385,0
20000,2,3,2,35,1,677,18355,-2,1504,673,-1,1272,1504,0,1225,2514,0,854,3208,0,427,820,0
3200,2,2,2,26,0,140,2895,0,94,2945,0,81,2149,0,32,1280,0,8,802,0,7,8,0
11700,2,1,2,28,0,56,415,0,60,227,0,103,285,0,82,322,0,81,161,0,0,242,0
2100,2,2,2,32,2,72,1125,0,136,1178,0,0,1283,2,76,1250,2,80,1305,2,0,1359,1
19300,2,2,1,45,-1,53,40,-1,0,53,-1,0,0,-2,177,0,-1,0,177,0,0,79,0
15900,2,2,1,42,0,428,5264,0,0,5562,2,122,5073,0,120,4177,0,128,4200,0,112,3762,0
2000,2,2,2,24,-1,0,24,-1,0,0,-2,2056,0,-1,453,2056,-1,40,453,0,40,486,0
4800,2,1,2,29,2,17,17,-1,17,17,-1,17,17,-1,0,17,-1,33,0,-1,17,33,1
7900,2,2,1,36,0,200,1102,0,41,695,0,0,396,0,360,0,-1,29,360,-1,400,29,0
8400,2,1,1,32,1,0,-12,-2,62,-29,-1,45,17,-1,0,45,2,17,23,-1,17,17,0
7300,2,1,2,30,-1,720,418,-1,234,720,-1,459,193,-1,1985,402,-1,239,1971,-1,285,239,0
7900,2,1,1,32,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8900,2,1,2,28,-2,0,0,-2,4,0,-1,92,4,-1,123,88,-1,29,63,-2,9,-39,0
4500,2,2,1,30,0,400,1094,0,0,694,0,0,0,-2,126,0,-1,0,126,2,1200,120,0
2000,2,3,1,47,0,44,225,0,40,265,0,40,237,0,60,277,0,86,278,0,0,190,0
6300,2,3,1,54,1,0,0,-2,145,0,-1,0,145,2,0,109,2,0,0,-2,0,0,0
8300,2,1,2,35,-1,162,203,-1,154,162,-1,158,154,-1,94,158,-1,71,94,-1,0,71,0
14300,2,1,1,29,-1,541,147,-1,0,400,2,169,129,-1,245,169,-1,350,245,-1,253,350,0
5500,2,2,2,25,1,0,1133,2,1,1099,2,3680,-45,-1,152,3622,0,144,3701,0,104,3355,0
1200,2,2,2,23,0,45,146,0,41,176,0,5,212,0,60,174,0,80,124,0,1,202,0
6300,2,1,2,26,0,112,3042,0,120,2576,0,51,2101,0,36,1578,0,20,1060,0,11,532,0
3900,2,1,2,23,1,0,2960,2,136,2889,0,136,2954,0,120,3017,0,140,3063,0,128,3148,1
8400,2,2,2,26,0,400,7100,0,400,7198,0,400,6845,0,400,6648,0,400,5762,0,400,5293,0
8100,2,1,1,46,-1,0,26,-1,83,0,-1,143,83,-1,0,143,-1,69,0,-1,43,69,1
800,2,1,2,23,0,51,619,0,52,660,0,25,700,0,28,714,0,40,731,0,64,759,0
1900,2,2,1,26,0,400,1022,0,80,1355,0,60,1338,0,120,1308,0,60,1348,2,0,1321,0
10900,2,1,2,32,0,240,2744,0,81,2350,0,200,2136,0,200,2056,0,200,1447,0,120,1168,0
17900,2,1,1,35,-2,50,290,-2,0,50,-2,65,0,-2,0,65,-2,166,0,-2,444,166,0
12100,2,2,1,28,0,55,1225,0,40,585,0,1694,389,-1,0,1158,0,0,1064,0,7,727,0
13300,2,2,1,58,1,61,0,-1,60,61,-1,0,60,-2,159,0,-1,347,159,-1,15,347,0
10800,2,2,2,29,0,240,1555,0,80,1544,0,48,1114,0,13,871,0,80,657,0,330,220,0
12000,2,3,1,37,0,160,1507,0,58,1630,2,0,1649,2,127,1611,2,0,1712,2,138,1678,0
2100,2,2,1,33,-2,13,0,-2,0,13,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
7500,2,1,2,47,-1,121,13,-1,24,121,-1,66,24,-1,12,66,-1,1580,12,-1,28,1580,0
800,2,1,2,33,-2,11,11,-2,89,11,-2,54,89,-2,54,54,-2,180,54,-2,54,180,0
1900,2,3,1,54,0,81,1928,0,66,1961,0,0,1523,0,416,0,-1,0,416,-1,0,0,0
9300,2,2,2,30,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
11600,2,2,1,48,0,404,10912,0,405,10451,0,284,9870,0,1209,8970,0,1609,9330,0,1608,9044,0
15300,2,1,1,31,0,530,14917,0,382,14163,0,244,13094,0,121,9901,0,136,5135,0,243,5153,0
3100,2,1,2,28,1,0,195,2,40,139,0,20,170,0,40,162,0,0,142,2,40,9,0
900,2,1,1,22,0,52,474,0,58,450,0,20,499,0,20,421,0,320,372,0,40,684,0
10500,2,1,1,38,0,123,680,0,1320,518,-1,80,1256,0,261,1050,-1,0,261,-1,213,0,0
5300,2,2,2,25,2,240,5221,0,208,5086,0,200,5051,0,140,5133,0,145,3857,0,157,3926,1
5600,2,2,2,32,-1,0,34,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
12700,2,1,2,29,-2,468,176,-2,45,467,-2,78,45,-2,535,78,-2,0,532,-2,0,0,0
5600,2,3,2,31,0,580,7101,0,0,6819,2,200,5969,0,320,5293,0,400,4899,0,379,2180,0
9600,2,2,1,30,-1,340,164,-1,220,284,-1,220,220,-1,220,220,-1,219,220,-1,220,219,0
13300,2,2,1,41,1,894,-2,-1,236,892,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
700,2,2,2,22,3,0,13,2,0,13,2,0,13,2,0,13,2,0,13,2,0,13,1
20100,2,1,1,35,-2,520,520,-2,520,520,-2,520,520,-2,520,520,-2,520,520,-2,520,520,0
8700,2,1,2,30,1,0,1160,2,14,937,-1,20,14,-1,0,8,0,520,8,-1,0,516,0
3500,2,2,1,32,0,160,3056,0,320,3167,0,214,3396,2,148,3517,2,125,3602,2,0,3661,0
2000,2,2,2,24,1,35,0,-1,24,35,-1,148,24,-1,80,148,-1,292,80,-1,685,292,0
5500,2,3,2,45,0,200,5633,0,180,5275,0,200,4940,0,200,5058,0,420,5174,0,200,5502,0
3900,2,1,2,30,2,120,181,0,120,291,0,400,399,0,40,788,0,80,815,0,160,882,1
800,2,2,1,44,1,0,177,2,0,109,2,90,-8,-1,0,75,0,16,16,-1,69,16,1
8100,2,2,1,48,-1,66,33,-1,0,66,2,33,33,-1,33,33,-1,33,33,-1,33,33,0
14100,2,1,1,41,0,120,616,0,240,713,0,240,940,0,321,1161,0,320,1449,0,320,1527,0
4800,2,2,2,22,3,0,50,2,0,50,2,0,50,5,0,50,5,0,50,4,0,26,0
9100,2,2,2,38,0,200,2910,0,161,2930,0,200,2653,0,200,2651,0,211,2496,0,120,2460,0
3200,2,2,1,33,2,80,880,2,0,934,2,56,907,0,84,948,0,48,1016,2,0,1042,1
