Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
2300,2,3,2,36,0,80,2155,0,128,2199,0,132,2291,0,40,2342,0,44,1165,0,40,1080,0
8500,2,3,1,51,0,112,2288,0,110,2339,0,96,2386,0,90,2419,0,191,2464,0,0,2607,0
8000,1,3,1,44,0,120,2764,0,160,2816,0,120,2929,0,120,2977,0,120,3043,0,120,3113,0
2500,2,3,1,35,0,71,2150,0,80,1667,0,70,1172,0,60,1112,0,104,1102,0,40,1182,0
700,2,3,1,22,8,0,972,7,0,959,6,0,934,5,0,909,4,0,872,3,0,846,0
2000,2,3,2,57,0,53,744,0,51,744,0,26,753,0,26,739,0,26,725,0,22,711,0
2000,2,3,1,54,1,0,775,2,68,750,0,64,779,0,28,816,0,34,790,0,28,813,0
4500,1,3,2,26,0,200,2842,0,200,2970,0,200,3121,0,200,3256,0,148,1921,0,0,1923,0
5300,2,3,2,39,1,0,195,2,118,128,2,0,185,2,0,118,0,31,59,-1,0,31,0
6300,2,3,1,30,-1,359,89,-1,40,359,0,431,132,-1,472,431,-1,402,472,-1,213,402,0
800,2,3,2,23,-1,0,500,-1,0,0,-2,0,0,-2,536,0,-1,0,536,0,0,289,0
2000,2,3,1,49,0,120,1879,0,80,1450,0,80,1172,0,80,1117,0,40,1131,0,80,1104,0
2300,2,3,1,56,-1,868,36,-1,1291,867,-1,518,1265,0,0,531,0,695,38,0,0,720,0
700,1,3,2,34,0,44,174,0,44,214,0,25,255,0,0,276,2,30,265,2,0,291,0
8500,1,3,2,68,0,260,8376,0,258,5472,0,204,5576,0,220,5560,0,212,5635,0,200,5749,0
3900,2,3,1,46,2,160,1707,2,80,1839,2,76,1877,2,0,1910,2,80,1875,0,160,1917,1
8700,2,3,2,43,0,310,8921,0,336,8631,0,294,8827,0,261,8778,0,280,7111,0,280,7010,0
500,1,3,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
3100,2,3,1,52,0,80,486,0,60,558,0,60,575,0,40,625,0,60,643,0,80,693,0
4700,2,3,1,29,-2,30,30,-2,62,30,-2,30,62,-2,30,30,-2,53,30,-2,30,53,0
8000,2,3,2,49,2,329,7977,2,280,8118,2,272,7757,2,285,7847,2,0,8006,2,273,7597,1
2500,1,3,1,59,2,28,906,2,62,908,0,56,940,0,0,974,2,36,958,0,0,981,0
9200,2,3,1,47,-1,595,20,-1,830,595,0,0,1326,0,0,0,-2,19,0,-1,29,19,0
6100,2,3,1,29,0,159,5971,0,153,5685,0,134,5798,0,139,5628,0,152,5744,0,121,5463,0
1100,2,3,2,53,2,0,98,2,0,98,7,0,98,7,0,98,7,0,98,7,0,98,1
9600,1,3,2,34,12,1775,3980,7,8473,8823,-1,2643,8332,4,72,93,4,847,1917,9,3342,6743,1
16300,2,3,1,31,-2,16,16,-2,16,16,-2,16,16,-2,4414,16,-1,320,4414,0,168,4645,0
6700,2,3,2,33,0,294,6654,0,299,6493,0,245,6624,0,262,6699,0,244,6844,0,400,6562,0
3200,2,3,1,40,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
9200,1,3,3,58,1,439,5927,9,85,2321,0,1745,7977,-1,1454,2839,1,4275,4836,12,88,2467,1
2500,1,3,2,35,2,92,2340,0,103,2369,0,82,2384,0,84,2346,0,111,2347,0,70,2373,0
2100,1,3,2,45,0,93,1922,0,80,1957,0,49,1957,0,25,1351,0,40,780,0,40,783,0
11500,2,3,1,56,1,0,2738,2,480,2670,2,0,3079,2,200,2996,0,240,3124,0,0,3333,0
15900,1,3,1,31,0,160,99,0,0,188,2,410,88,0,189,444,0,165,227,0,74,203,1
5700,1,3,1,41,0,242,5533,0,256,5683,0,258,5441,0,129,5501,0,126,3550,0,126,3576,0
2100,1,3,1,47,-1,40,114,0,220,101,-1,868,220,-1,37,868,0,46,842,0,75,802,0
2100,2,3,2,38,0,600,793,0,400,1172,0,200,1234,0,60,1065,0,32,623,0,80,599,0
2100,2,3,1,28,0,100,1822,0,125,1893,0,17,1962,0,40,295,0,40,324,0,20,359,0
12100,1,3,1,30,-1,105,24,-1,58,105,-1,80,58,0,0,130,0,32,-3,-1,1,29,0
8000,1,3,2,60,0,280,121,0,266,291,-1,138,266,-1,0,138,-1,77,0,-1,218,77,1
15500,1,3,1,39,0,2373,19037,0,244,12324,0,216,8209,0,241,7405,0,200,7278,0,145,5462,0
1200,2,3,1,55,2,0,967,2,144,940,2,0,1056,2,48,1027,0,96,1046,0,0,1119,1
4000,1,3,1,35,2,80,347,0,120,421,0,0,533,2,120,513,0,80,618,0,80,687,1
3900,2,3,1,43,2,0,4012,2,200,3913,0,105,4013,0,100,4023,0,1280,2082,0,103,2829,1
300,1,3,1,49,0,104,273,0,0,365,2,13,353,0,34,354,0,0,383,2,20,371,1
4700,2,3,1,52,0,232,4681,0,180,4738,0,165,4737,0,176,4658,0,180,4678,0,174,4775,0
2100,1,3,1,30,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2300,2,3,1,51,-1,0,30,3,0,20,2,0,10,2,4632,0,-1,86,2345,0,85,2382,0
900,2,3,2,57,0,49,459,0,124,488,0,0,603,2,20,577,0,20,581,0,0,601,0
5500,1,3,1,44,2,0,5363,2,428,5221,2,201,5493,2,204,5451,2,184,5450,2,2,5364,1
14300,2,3,2,29,-1,400,473,0,521,789,0,391,1055,-1,0,391,0,400,349,0,350,723,0
8700,1,3,1,30,2,16,31,-1,0,16,-1,31,0,-1,0,31,-1,31,0,-1,16,31,1
15500,2,3,1,37,-2,0,10,-2,0,0,-2,0,0,-2,30,0,-1,0,30,-1,0,0,1
9600,1,3,1,32,0,160,1839,0,0,1973,2,80,1935,0,160,1986,0,0,2124,2,80,1929,0
700,2,3,2,30,1,0,265,2,72,255,2,52,316,2,0,357,2,52,345,0,76,385,1
1900,2,3,2,37,-1,53,125,-1,115,53,-1,176,115,-1,113,176,-1,74,113,-1,68,74,0
7600,2,3,1,26,0,435,1756,0,0,2135,2,117,872,-1,4298,117,-1,160,4298,0,148,4346,0
3100,1,3,1,50,0,120,1092,0,120,1181,2,0,1270,2,68,1238,0,0,1273,0,0,0,0
5200,2,3,2,22,-1,400,229,0,200,623,0,80,795,0,80,466,0,80,469,0,40,342,0
1900,2,3,1,54,0,55,895,0,60,935,0,71,980,0,43,1031,-1,0,43,2,22,22,0
2900,1,3,1,31,0,54,795,0,64,824,0,38,874,0,40,898,0,40,917,0,40,936,0
10400,2,3,1,37,0,265,6109,0,280,5987,0,280,5603,0,200,5615,0,280,5668,0,200,5863,0
2400,2,3,2,25,1,0,1153,2,42,1121,0,0,969,0,63,240,0,0,303,0,269,303,1
7500,1,3,1,45,-1,0,12,2,23,12,-1,0,23,2,23,12,-1,0,23,0,12,12,0
8100,2,3,1,47,0,88,2189,0,84,2091,0,400,1945,0,0,1653,0,172,0,-1,48,172,0
1900,1,3,1,53,1,0,1285,2,276,1180,0,0,1048,0,0,952,0,0,673,0,0,578,1
1900,2,3,1,48,1,0,334,2,5,241,-1,0,5,3,402,5,2,16,399,0,91,326,1
4500,1,3,1,32,0,69,950,0,80,1003,0,80,1054,0,60,1080,0,80,1110,0,200,1144,0
2000,2,3,1,37,0,79,1592,0,68,1644,0,68,1674,0,62,1714,0,65,1748,0,71,1769,0
4700,2,3,1,44,1,21,82,2,29,69,-1,37,29,-1,0,37,-1,0,0,-2,19,0,0
800,2,3,1,45,0,121,813,0,0,804,2,87,722,2,0,741,2,400,461,0,37,778,0
8100,1,3,2,27,-2,30,34,-2,22,30,-2,0,22,-2,82,0,-1,0,82,-1,0,0,0
2100,1,3,2,31,1,76,0,-1,33,76,-1,0,33,-1,66,0,-1,181,66,-1,118,181,0
2000,1,3,1,46,0,80,637,0,80,695,0,40,749,0,40,768,0,40,703,0,40,674,0
3600,1,3,2,24,3,0,3686,2,88,3508,0,40,2444,0,19,569,0,4,391,0,0,206,1
3600,2,3,1,47,-2,55,64,-2,156,27,-2,27,156,-2,27,27,-2,27,27,-2,27,27,0
4700,2,3,2,49,-1,93,292,0,43,182,0,20,136,-1,14,18,-1,28,14,-1,20,27,0
1100,1,3,2,51,0,10,639,-1,817,10,-1,34,697,0,1169,675,-1,29,1169,-1,0,456,0
300,1,3,1,42,1,40,244,2,40,273,0,380,307,-1,20,371,0,40,316,0,40,351,0
12700,1,3,1,36,-2,29,214,-2,280,29,-2,150,280,-2,406,150,-2,630,406,-2,670,630,0
700,1,3,2,22,0,60,539,0,51,590,0,80,630,0,0,700,2,120,683,2,0,791,1
3100,2,3,2,24,0,120,3232,0,122,3256,0,361,3268,0,88,3163,0,88,2395,0,100,2421,0
11700,2,3,1,46,0,60,315,0,56,369,0,40,413,0,0,440,0,457,440,-1,20,457,0
300,1,3,2,26,1,54,389,2,40,398,2,0,392,2,40,338,0,36,162,0,0,0,1
3300,1,3,1,38,0,56,771,0,52,802,0,41,839,0,27,828,0,100,743,0,0,831,0
2000,2,3,1,48,0,70,1540,0,41,1569,0,8,622,0,8,348,0,4,356,0,0,187,0
5200,2,3,2,31,0,801,4772,0,1614,4650,0,800,4138,0,1744,1973,0,4,3648,2,400,3287,0
8400,2,3,1,39,-1,157,103,-1,101,157,-1,123,101,-1,112,123,-1,128,112,-1,167,128,0
5100,2,3,1,54,0,116,3100,0,103,3141,0,95,2911,0,88,2642,0,15,2100,0,6,490,0
13500,1,3,1,38,0,405,14487,0,132,12144,0,200,3684,0,400,3028,0,400,2555,0,1200,2107,1
3200,2,3,1,30,-2,135,18,-2,379,134,-2,64,378,-2,88,63,-2,283,88,-2,167,282,0
2300,2,3,1,52,1,29,0,-1,0,29,-1,31,0,-1,0,31,-1,0,0,-2,0,0,0
6100,1,3,1,42,0,158,5851,0,105,5107,0,105,2933,0,109,2991,0,110,3054,0,109,3115,0
3500,1,3,1,57,0,61,1232,0,62,1272,0,64,1313,0,80,1355,0,80,1412,0,100,1470,0
3300,1,3,2,30,0,84,1866,0,72,1907,0,71,1936,0,80,1974,0,71,2022,0,70,2057,0
19200,1,3,2,51,0,724,19290,0,609,19037,0,504,17161,0,604,15353,0,566,14797,0,812,27998,0
10400,2,3,3,56,0,400,7418,0,320,7638,0,286,7766,0,282,7891,0,296,6902,0,162,6616,0
700,1,3,1,47,0,49,555,0,51,487,0,24,529,0,16,432,-1,31,16,-1,0,31,0
900,1,3,2,33,0,96,147,0,0,240,2,280,230,2,0,505,2,120,491,0,160,602,1
900,2,3,2,28,-1,265,435,3,27,108,8,228,274,9,52,660,8,115,472,9,357,499,1
2400,2,3,1,47,0,56,2364,0,40,924,0,8,708,0,7,406,0,14,371,0,719,90,1
1900,1,3,1,55,1,84,2514,2,0,2435,2,80,2273,0,80,2217,0,98,2162,0,160,2126,0
3200,1,3,2,23,-1,0,42,2,375,8,-1,5,375,-1,0,5,-1,0,-3,-2,0,-10,0
4000,2,3,2,31,-2,455,82,-2,67,455,-2,76,66,-1,148,76,-1,35,147,-1,70,35,0
2100,2,3,2,30,0,100,1913,0,120,1969,0,160,2043,0,120,1879,0,80,794,0,120,656,0
5900,2,3,1,41,-1,246,443,-1,257,238,-1,292,246,-1,750,292,-1,0,749,0,286,554,0
900,1,3,2,20,1,25,857,4,0,856,3,0,831,2,0,800,0,0,428,0,0,0,1
1200,2,3,1,46,2,72,1123,2,0,1141,2,92,1086,2,48,1124,2,52,1124,2,0,1127,1
3700,1,3,1,47,0,160,3644,0,120,3649,0,80,2669,0,26,1794,0,80,1170,0,20,990,0
10300,1,3,1,43,0,284,10319,0,5422,10404,0,180,10140,0,184,5825,0,180,5949,0,192,5585,0
2000,1,3,2,30,0,60,1808,0,60,892,0,60,642,0,80,691,0,0,760,2,40,742,0
900,1,3,2,42,4,0,499,3,0,480,2,16,461,0,52,457,0,12,502,2,0,500,1
2000,2,3,2,21,0,63,719,0,64,730,0,80,657,0,120,679,0,0,743,2,120,693,0
12100,1,3,1,46,-1,1023,21,-1,62,1023,-1,84,62,-1,106,84,-1,171,106,-1,172,171,0
3200,2,3,1,38,0,80,1426,0,80,1483,0,56,1539,0,100,1557,0,120,1632,0,64,1724,0
1100,1,3,1,47,0,59,1177,0,80,1158,0,41,1161,0,48,1168,0,42,1182,0,21,1188,0
9100,1,3,2,29,1,320,9493,2,400,9443,2,360,9468,2,360,9452,2,0,9496,2,364,9177,0
2000,2,3,1,23,0,56,1087,0,66,1123,0,40,847,0,0,61,0,0,0,-2,0,0,0
9200,1,3,1,47,0,400,8125,0,261,8329,0,240,7142,0,260,6911,0,280,7002,0,400,7085,0
1900,2,3,1,51,1,55,0,-1,0,55,3,18,49,2,0,60,2,221,18,-1,415,221,1
2800,2,3,3,51,2,123,3681,0,540,3194,0,280,3206,0,71,1909,0,92,1949,0,304,2009,1
8100,2,3,1,56,6,0,4407,5,0,4307,4,0,4187,3,0,4102,2,0,4056,2,0,0,0
6800,1,3,1,63,0,240,6701,0,280,6661,0,200,6753,0,160,6584,0,140,3764,0,144,3687,0
1200,2,3,2,43,2,20,540,2,80,540,2,52,599,2,0,629,3,0,608,2,56,592,0
2100,2,3,1,48,0,100,2932,0,97,2637,0,57,2351,0,0,2357,0,0,0,-2,0,0,1
9700,2,3,1,38,-2,49,0,-2,0,49,-2,0,0,-2,25,0,-2,0,25,-2,0,0,0
14300,2,3,1,72,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
6500,2,3,1,44,0,80,242,-1,121,64,-1,0,116,2,40,93,2,0,110,2,200,88,0
4700,1,3,1,37,-1,80,1249,0,64,1293,0,48,1307,0,60,1319,0,80,1342,0,60,1384,0
6100,1,3,2,44,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
2000,1,3,2,31,0,80,2005,0,75,2036,0,42,1986,0,42,1190,0,48,1172,0,47,1190,0
1100,2,3,1,51,1,0,-8,-2,0,-30,-2,0,-30,-2,61,-30,-1,0,30,0,0,30,0
1900,2,3,2,43,0,44,150,0,44,175,0,44,200,0,40,225,0,40,246,0,40,267,0
1700,2,3,1,36,0,140,1282,0,120,1388,0,120,1473,0,121,1551,0,40,1456,2,80,1277,0
1300,1,3,2,60,1,0,539,2,61,519,0,26,560,0,27,565,0,27,576,0,27,588,1
700,2,3,2,22,0,52,54,-1,51,52,0,66,90,0,162,106,0,0,202,0,137,10,0
4100,2,3,1,36,0,100,2497,0,120,2557,0,96,2635,0,160,2663,0,160,2780,0,160,2894,0
12000,2,3,2,46,1,31,0,3,0,31,2,31,16,-1,0,31,0,69,31,-1,0,69,1
3100,1,3,1,36,0,96,2622,0,100,2674,0,101,2731,0,102,2787,0,148,2843,0,120,2944,0
2000,2,3,1,48,0,80,1952,0,41,1965,0,0,1920,0,0,0,-2,0,0,-2,0,0,0
