Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
2100,1,5,1,28,0,116,1892,0,41,1765,0,20,715,0,20,257,0,16,278,0,0,180,0
8100,2,5,1,41,1,0,0,-2,26,0,-1,0,26,-1,0,0,-2,4,0,-1,0,4,0
13300,2,5,1,37,0,150,751,-1,4774,149,-1,802,4774,0,408,5368,0,1201,3075,0,160,3150,0
2100,2,5,1,29,0,120,361,0,120,384,0,160,481,0,0,641,0,0,0,-2,0,0,0
2000,2,5,2,34,0,82,1851,0,51,1688,0,200,814,0,28,701,0,28,693,0,32,710,0
7900,2,5,2,28,0,160,3950,0,120,3423,0,120,3376,0,134,3544,0,200,3446,0,160,3590,0
5500,1,5,2,29,-2,73,107,-2,73,73,-2,71,73,-1,3404,71,-1,360,3362,0,160,3575,0
2100,1,5,2,47,0,65,1475,0,100,1250,0,433,1122,0,14,832,0,14,383,0,16,392,0
8100,2,5,3,41,0,291,9019,0,354,8464,0,365,7913,0,1177,8078,0,139,3940,-1,80,139,0
6100,2,5,1,23,-2,53,43,-1,131,39,-1,670,131,-1,0,670,0,155,329,0,479,261,0
1100,2,5,2,21,0,160,550,0,400,418,0,280,795,0,44,1047,0,40,1074,0,40,1091,0
2100,2,5,1,32,1,0,1054,2,77,996,0,1132,1018,-1,0,1048,2,44,1008,0,81,1030,0
3200,2,5,1,52,2,111,3193,0,129,3110,0,80,3109,0,80,3121,0,40,1184,0,60,1077,0
8800,1,5,2,25,-1,300,7275,0,300,7457,0,280,7640,0,320,6618,0,320,6831,0,6358,6969,0
16000,1,5,2,42,0,260,7123,0,329,7265,0,265,7476,0,136,7558,0,142,7346,0,240,3855,0
8100,2,5,1,29,0,280,7406,0,300,7547,0,300,7660,0,204,7513,0,204,5563,0,220,5607,0
5500,2,5,2,28,0,40,4321,0,253,260,-1,5400,253,0,188,5539,0,200,5620,0,200,5640,1
7200,2,5,2,35,1,6,0,-1,0,6,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
9300,2,5,2,25,0,108,2208,0,62,2144,0,3801,2139,0,121,5509,0,120,5415,0,6120,589,0
3700,1,5,2,36,0,143,4041,0,520,3882,0,280,4095,0,240,4032,0,280,3931,0,328,3869,0
9900,2,5,1,28,0,149,5111,0,64,2427,0,80,1967,0,40,1363,0,44,1337,0,36,1357,0
6000,1,5,2,80,3,1322,3082,12,1330,5918,7,655,3370,-1,1788,5065,7,1269,1651,8,1044,2408,1
10300,1,5,1,43,0,320,8161,0,284,7282,0,8006,2523,0,260,10493,0,240,8054,0,260,7673,0
800,2,5,2,22,0,80,655,0,48,712,0,15,730,0,0,737,0,0,0,-2,0,0,0
2000,1,5,3,33,3,967,1238,1,119,1175,7,508,1261,10,243,381,8,211,979,9,728,860,0
8000,2,5,1,37,-2,0,20,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
700,1,5,2,21,2,0,743,0,48,688,0,40,691,0,20,723,0,40,448,0,0,239,0
3100,2,5,1,23,0,140,2967,0,160,3012,0,136,2992,0,160,3033,0,134,3098,0,111,3154,0
5100,1,5,1,43,10,2298,3017,2,4746,4993,2,1992,2960,7,183,2006,10,1652,1685,6,451,648,0
8000,1,5,1,51,0,2380,4150,2,1555,4841,12,2586,6432,10,2410,7530,10,1201,3359,0,1993,2020,0
3200,1,5,2,23,0,85,2120,0,94,2008,0,125,1776,0,60,906,0,0,826,0,0,0,0
10400,1,5,2,34,0,280,5553,0,280,5741,0,240,5869,0,240,5951,0,240,6092,0,240,6228,0
5500,1,5,1,35,11,810,857,11,864,1407,0,43,1672,10,389,904,7,132,382,10,2836,4197,0
14000,2,5,1,49,0,194,5452,0,223,5569,0,140,5708,0,137,3936,0,141,4015,0,148,4099,0
5200,2,5,1,28,0,260,5242,0,200,5352,0,200,5105,0,200,5192,0,200,4897,0,200,4986,0
4400,1,5,1,37,0,120,2358,0,120,2405,0,120,2453,0,100,2496,0,120,2524,0,100,2573,0
13300,2,5,1,32,0,1000,10110,0,600,10890,0,280,11249,0,120,4873,0,80,455,0,3600,524,0
9300,2,5,1,39,-1,1251,299,-1,3600,1251,0,0,4800,0,0,0,-2,0,0,-2,0,0,0
7300,1,5,1,39,0,160,3127,0,160,3222,0,124,3318,0,124,3375,0,400,3432,0,240,3764,0
5200,2,5,1,33,0,15,131,-1,682,15,-1,23,682,0,18,588,0,40,594,0,14,593,0
1300,1,5,1,58,0,41,1162,0,0,942,0,59,0,-1,31,59,-1,0,31,-1,53,0,0
2600,2,5,1,65,2,155,258,10,1407,2399,9,90,155,10,476,706,0,16,18,5,175,748,0
2000,2,5,1,35,0,80,1731,0,80,1584,0,40,1588,0,32,1568,0,0,1600,0,0,0,0
12000,2,5,2,35,-2,257,-50,-2,2179,150,-1,417,2179,-1,150,417,0,9,550,0,57,457,0
5100,1,5,2,39,0,65,893,0,66,922,0,66,819,0,31,860,0,40,865,0,41,891,0
6900,2,5,1,39,-1,9,72,-1,405,9,-1,487,405,-1,200,487,0,0,627,0,11,369,0
2300,2,5,1,28,-2,0,144,-2,0,0,-2,0,0,-2,54,0,-2,47,54,-2,132,47,0
6000,2,5,1,38,-2,0,0,-2,64,0,-2,0,64,-2,71,0,-2,29,71,-2,0,29,0
4500,2,5,2,34,3,140,4386,2,141,3925,0,132,3816,0,121,3176,0,120,3121,0,160,3108,0
1900,1,5,2,35,0,64,1897,0,64,1354,0,48,1250,0,48,1237,0,40,1156,0,39,1099,0
6300,1,5,2,34,-2,265,6,-2,0,245,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
800,2,5,2,23,1,0,475,2,51,455,0,40,425,0,10,454,0,20,448,0,20,452,0
6500,1,5,2,39,0,306,6090,0,252,6086,0,192,6181,0,152,6245,0,184,4730,0,172,4796,0
9100,1,5,2,26,2,195,2397,8,6794,7040,8,41,94,3,103,623,8,121,3435,3,3690,8234,1
1200,1,5,2,23,0,0,1233,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2100,2,5,1,34,2,77,996,0,1132,1018,-1,0,1048,2,44,1008,0,81,1030,0,0,1087,1
3100,2,5,2,27,0,60,461,0,80,209,0,40,182,0,0,218,0,0,0,-2,0,0,0
2300,1,5,2,22,-1,40,215,-1,0,10,-1,40,-6,-1,0,18,-1,16,8,-1,12,8,0
3200,2,5,2,29,0,104,1811,0,72,1886,0,68,1896,0,68,1938,0,68,1979,0,52,1731,0
4100,1,5,3,46,2,0,1608,2,80,1569,0,68,1419,0,39,1218,0,80,1177,0,120,1084,0
13500,2,5,2,30,0,80,1880,0,80,1907,0,80,1528,0,120,1569,0,14,838,-1,14,14,0
8400,2,5,2,31,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
6300,2,5,1,50,0,306,8106,0,251,8348,0,96,8406,0,91,3007,0,87,2734,0,92,2784,0
7200,2,5,1,42,-1,813,911,-1,832,812,-1,887,829,-1,1022,884,-1,98,1022,-1,438,98,0
400,1,5,2,35,3,1,411,2,160,398,0,0,354,0,40,354,0,0,0,-2,0,0,0
400,2,5,2,26,-1,60,230,0,80,183,0,23,166,0,0,103,0,0,0,-2,0,0,0
6100,2,5,2,27,0,148,4688,0,1000,4081,0,92,3180,0,0,1592,0,60,-60,-2,0,0,0
3500,2,5,2,23,0,140,3327,0,118,2997,0,39,3017,0,8,1175,0,8,383,0,568,387,0
8100,1,5,2,42,2,6000,2325,0,307,8228,0,200,7771,0,200,5574,0,0,3310,0,0,0,0
9100,2,5,3,33,12,7278,8705,1,1114,1820,6,1626,3567,5,2723,3189,1,4667,6684,4,196,2032,0
20100,2,5,1,31,-1,243,214,-1,224,230,-1,2339,223,-1,76,2309,0,79,2219,0,90,2201,0
17700,2,5,2,31,0,320,8696,0,2000,8794,0,280,10602,0,360,5685,0,0,3696,0,42,0,0
9700,2,5,1,36,-1,271,69,-1,229,271,-1,0,0,-1,405,229,-1,42,405,-1,263,42,0
3100,2,5,2,30,-1,668,120,-1,1179,668,-1,200,1178,0,400,1219,0,80,1453,0,120,867,0
10300,2,5,2,33,0,263,6789,0,241,6728,0,228,6239,0,205,5948,0,206,5642,0,215,5754,1
9500,1,5,1,41,-2,82,772,-2,279,82,-2,0,279,-2,0,0,-2,0,0,-2,0,0,0
4600,2,5,1,94,-1,2520,4554,7,731,760,7,2605,3485,6,78,1134,0,772,870,2,3737,3836,1
6100,2,5,1,39,0,160,840,0,100,496,0,2200,583,0,45,2399,0,40,2042,0,0,1883,0
2000,1,5,2,26,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
300,1,5,1,45,-1,101,702,0,40,393,0,0,144,0,0,0,-2,0,0,-2,0,0,1
8900,1,5,3,28,11,3808,4590,10,3765,6451,0,125,199,-1,473,4656,3,1021,6322,8,2259,5329,1
5900,2,5,1,47,0,1201,9303,0,1004,10390,0,3200,9665,0,4800,5590,0,3800,5788,0,1200,4968,0
3700,2,5,2,25,0,80,1606,0,80,1648,0,60,1688,0,69,1709,0,60,1752,0,202,1710,1
6700,2,5,2,24,-2,0,3427,-2,71,-1,-1,4584,70,-1,233,3918,0,18,2650,0,20,484,0
300,1,5,1,54,5,19,215,10,21,381,9,3,149,11,136,217,10,56,233,-1,152,384,1
2000,1,5,1,44,2,120,2877,0,137,2941,0,80,3015,0,41,2038,0,0,2041,0,0,0,1
2700,2,5,1,28,7,366,1636,8,123,619,7,124,262,10,509,1195,10,413,2534,7,1352,2639,1
12900,1,5,1,48,0,51,350,0,200,221,-1,313,199,-1,104,311,-1,151,103,-1,0,150,0
3200,2,5,2,27,0,128,2909,0,161,2965,0,84,2963,0,46,1640,0,67,1286,0,54,1310,0
7200,2,5,1,39,0,120,3379,0,112,3164,0,112,3106,0,116,3135,0,200,3200,0,3200,3347,0
7900,2,5,2,36,-1,359,558,-1,66,358,-1,102,66,-1,79,102,-1,127,79,-1,72,127,0
15600,1,5,2,27,1,0,16296,2,577,15899,0,576,15813,0,3040,14696,0,600,12200,0,520,12172,0
3300,1,5,1,31,0,120,3221,0,106,3127,0,113,3174,0,107,3244,0,104,3222,0,97,2683,0
17100,2,5,2,40,-2,827,107,-2,268,827,-2,84,268,-2,36,84,-2,36,36,-2,169,36,0
700,1,5,2,78,8,412,442,1,414,550,1,56,545,9,371,384,0,423,439,7,36,358,0
8700,2,5,2,47,0,200,4184,0,240,4314,0,200,4484,0,146,4541,0,143,4047,0,160,3534,0
2000,2,5,2,46,0,80,1917,0,80,1353,0,132,2413,0,0,1450,0,0,31,0,0,0,0
2400,1,5,2,30,0,72,2300,0,80,2077,0,80,1634,0,56,1510,0,8,1178,0,24,354,0
8500,2,5,2,29,0,496,2717,0,520,2612,0,494,2591,0,560,2634,0,495,2552,0,520,2603,0
1200,2,5,2,24,0,74,999,0,49,1057,0,42,1072,0,0,580,0,0,0,-2,0,0,1
9500,2,5,1,40,2,360,9585,2,0,9708,2,720,9197,2,360,9558,2,344,9551,2,0,9528,0
1900,1,5,2,26,0,246,1913,0,94,1915,0,166,1389,0,0,629,0,0,0,-2,0,0,0
1900,1,5,2,35,0,65,1809,0,66,1843,0,42,1289,0,0,826,0,0,0,-2,0,0,0
10400,2,5,1,31,0,40,89,0,110,126,-1,4286,110,-1,160,4286,0,160,4208,0,188,4177,0
16000,1,5,1,30,0,3,138,-1,8,3,-1,8,8,-1,7,8,-1,96,7,-1,453,95,0
9600,2,5,1,46,0,120,1893,0,140,1385,0,388,1374,0,160,1443,0,252,1318,0,120,752,0
6800,2,5,2,29,0,206,2672,0,120,2054,0,79,1553,0,188,1299,0,40,984,0,80,880,0
8900,1,5,3,69,12,1426,7624,1,1537,2879,6,676,856,1,3058,4887,0,6332,7698,11,22,182,1
2800,2,5,1,24,0,114,2880,0,140,2846,0,60,2822,0,52,1488,0,44,1156,0,40,1138,0
800,2,5,1,29,0,67,860,0,88,857,0,0,861,2,27,782,0,28,742,0,167,701,0
5500,1,5,2,25,0,254,5478,0,116,5331,0,118,3287,0,160,3330,0,143,3415,0,88,3465,0
2700,2,5,2,90,12,189,421,5,696,1945,11,1,746,10,1185,1201,4,1080,1872,11,736,1613,0
9300,2,5,2,41,12,76,8248,5,2546,3552,10,14,170,12,141,1479,10,7203,7999,7,343,689,1
20000,1,5,1,51,0,440,17250,0,504,16601,0,440,16880,0,188,17044,0,240,5009,0,440,5066,0
7300,2,5,2,32,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8500,1,5,1,31,2,369,7825,0,207,7993,0,196,4992,0,181,5078,0,871,3757,-1,6118,-11,0
14300,1,5,1,30,0,320,10838,0,300,11007,0,140,11221,0,100,3298,0,100,3334,0,104,3407,0
6100,2,5,1,24,2,139,6250,0,75,4880,0,3717,1125,0,143,4022,0,120,3555,0,88,3541,0
5200,2,5,2,40,-1,11,11,-1,11,11,-1,11,11,-1,0,11,-1,38,0,-1,0,27,0
7900,2,5,2,46,0,0,7942,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1600,2,5,1,24,0,66,1634,0,92,1571,0,64,1637,0,53,1621,0,60,1583,0,60,1621,0
5700,2,5,2,35,0,167,3649,0,160,3346,0,160,3201,0,3920,2122,0,160,4103,0,140,3930,0
6900,1,5,1,37,0,240,3644,0,176,3531,0,153,3585,0,88,3632,0,100,1888,0,93,1908,0
700,1,5,2,49,0,53,762,0,40,770,0,31,589,-1,0,31,-1,0,0,-2,0,0,0
5500,2,5,2,36,0,167,3649,0,160,3346,0,160,3201,0,3920,2122,0,160,4103,0,140,3930,0
900,1,5,1,29,0,56,371,0,0,416,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
5900,1,5,2,31,-2,80,5468,-2,0,3673,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
6100,2,5,2,45,0,41,179,0,47,121,-1,0,47,0,0,47,0,0,0,-2,0,0,1
15200,1,5,1,46,-1,409,707,-1,553,407,-1,963,473,-1,163,960,0,842,558,-1,1139,838,0
2100,2,5,1,31,0,48,413,0,41,382,0,7,272,0,6,555,0,80,210,0,40,216,0
